,ws_p,ws_k,complex_spread_ratio,repetition,run,pearson,euclidean,mape
1071,0.1,2,0.5,7,0,-0.4209752061049768,241.18956860284507,0.35870172486062435
1072,0.1,2,0.5,7,1,-0.5265162118959209,231.62250433150737,0.34178894792745423
1073,0.1,2,0.5,7,2,-0.47729515379127646,245.62597069886394,0.3633992694175419
1074,0.1,2,0.5,7,3,-0.4368016301490482,236.04925285671666,0.3506209936764099
1075,0.1,2,0.5,7,4,-0.47981232936158885,251.13335014692925,0.37129517070404533
1076,0.1,2,0.5,7,5,-0.7048197124449076,298.5062882377979,0.403549960339713
1077,0.1,2,0.5,7,6,-0.3735909282892054,226.81573270710533,0.336828223315395
1078,0.1,2,0.5,7,7,-0.4592163456978709,234.39276437680329,0.3469754934414837
1079,0.1,2,0.5,7,8,-0.4450353547213238,235.1291401363009,0.349358308869697
1080,0.1,2,0.5,7,9,-0.45035578984592,235.1767303626274,0.3504740013969625
1081,0.1,2,0.5,7,10,-0.4051081635285203,229.47380623314316,0.3455459531964064
1082,0.1,2,0.5,7,11,-0.46617407392678595,229.0052689145913,0.336556308409566
1083,0.1,2,0.5,7,12,-0.3909379271591747,250.83275720314904,0.3752849801588138
1084,0.1,2,0.5,7,13,-0.43854732753701975,229.4544564750859,0.3408965353708851
1085,0.1,2,0.5,7,14,-0.4192320940404755,233.6006228407242,0.34542708579924847
1086,0.1,2,0.5,7,15,-0.5030884536784046,246.6515616598156,0.3629180083409209
1087,0.1,2,0.5,7,16,-0.4231475058024228,223.663677431323,0.33181479779742235
1088,0.1,2,0.5,7,17,-0.4055456562655008,211.71313573417618,0.317858895046707
1089,0.1,2,0.5,7,18,-0.3834262339539307,221.46611991134003,0.32959478444370527
1090,0.1,2,0.5,7,19,-0.46717068137571943,237.83853033402934,0.3507656953380971
1091,0.1,2,0.5,7,20,-0.39504273876959034,219.28262958331027,0.32897294094319557
1092,0.1,2,0.5,7,21,-0.35304516414112036,218.7850073986152,0.32718163732681016
1093,0.1,2,0.5,7,22,-0.4925284911545784,247.50481888681793,0.36461033915849356
1094,0.1,2,0.5,7,23,-0.4273825085840937,235.2202528353478,0.34477372150718427
1095,0.1,2,0.5,7,24,-0.3836467859366001,224.7258334176787,0.33493241299733717
1096,0.1,2,0.5,7,25,-0.006976109906435722,195.16721043159592,0.2847862352907884
1097,0.1,2,0.5,7,26,-0.3961471377378598,226.47954812731007,0.33818581998517155
1098,0.1,2,0.5,7,27,-0.3825337312589195,221.27842396978076,0.33067086423337516
1099,0.1,2,0.5,7,28,-0.4462789557289845,243.01292910678956,0.3579491178096963
1100,0.1,2,0.5,7,29,-0.40034097102514293,219.93472296814207,0.3301728121009318
1101,0.1,2,0.5,8,0,-0.09092749921137362,217.11379556460736,0.33632491651030866
1102,0.1,2,0.5,8,1,-0.20821481165486108,221.10845708695368,0.3350395521351434
1103,0.1,2,0.5,8,2,-0.17490551027846277,208.534915781417,0.3184623623697063
1104,0.1,2,0.5,8,3,-0.2269753546892693,228.95941602273604,0.34767027764077546
1105,0.1,2,0.5,8,4,-0.15605633492193216,228.28326243266,0.344643946769245
1106,0.1,2,0.5,8,5,-0.14257573042599922,217.33888794524213,0.32915276605809896
1107,0.1,2,0.5,8,6,-0.46127724535791853,223.94070499678892,0.3336288219795942
1108,0.1,2,0.5,8,7,-0.21357732296006784,219.38634010971228,0.33461409741110026
1109,0.1,2,0.5,8,8,-0.32014099291219456,258.32395978326264,0.39978971811690744
1110,0.1,2,0.5,8,9,-0.1381389489461042,221.07464065273146,0.34009430775489174
1111,0.1,2,0.5,8,10,-0.2574935718550768,225.77306561002717,0.3400196458195408
1112,0.1,2,0.5,8,11,-0.14759329890852552,216.9423788572425,0.3340605604619104
1113,0.1,2,0.5,8,12,-0.09894055805551383,212.21708747956208,0.3210485994055083
1114,0.1,2,0.5,8,13,-0.10793306390085695,207.22036373476715,0.31768792743933144
1115,0.1,2,0.5,8,14,-0.23575015301535437,216.59547422306977,0.33027983449079706
1116,0.1,2,0.5,8,15,-0.22042822339497423,221.95496410175465,0.33700346959802063
1117,0.1,2,0.5,8,16,-0.08851268331368926,215.0853802685119,0.32537010021127877
1118,0.1,2,0.5,8,17,-0.20251392746542707,212.64536442756363,0.3243593360781704
1119,0.1,2,0.5,8,18,-0.13810827969141284,228.91285961365062,0.3495717892042312
1120,0.1,2,0.5,8,19,-0.6534207473596388,300.7668615641214,0.4460197583431935
1121,0.1,2,0.5,8,20,-0.23160244613141842,225.33806451641667,0.3396492883200571
1122,0.1,2,0.5,8,21,-0.23958368274673955,223.96966536911114,0.3398642523906456
1123,0.1,2,0.5,8,22,-0.25912766709475354,216.68318450199249,0.32945692302449686
1124,0.1,2,0.5,8,23,-0.09455877633251301,214.92930236455916,0.32974641562671625
1125,0.1,2,0.5,8,24,-0.6780248058321411,264.6605904670352,0.3981659990246725
1126,0.1,2,0.5,8,25,-0.24053715148956376,216.39305867232517,0.32679605656535704
1127,0.1,2,0.5,8,26,-0.3055263581759052,221.66813913278978,0.3354588742291939
1128,0.1,2,0.5,8,27,-0.2957680121743947,229.18672854788392,0.34440411416851086
1129,0.1,2,0.5,8,28,-0.11019949762894048,212.04127700970312,0.32450759205051205
1130,0.1,2,0.5,8,29,-0.12198676129231956,220.02791108127028,0.33301056486850794
1131,0.1,2,0.5,9,0,-0.4791769879116548,227.69062969409882,0.32071005556927845
1132,0.1,2,0.5,9,1,-0.3929386777125099,215.04975705737624,0.3050283606463751
1133,0.1,2,0.5,9,2,-0.40775256145629846,208.03064094718,0.29675702460529063
1134,0.1,2,0.5,9,3,-0.48890334488036924,223.20132308357134,0.31398230401562227
1135,0.1,2,0.5,9,4,-0.480200489673652,205.33248982664702,0.28745611212166455
1136,0.1,2,0.5,9,5,-0.39535667404886055,213.97938531153832,0.3005815786592669
1137,0.1,2,0.5,9,6,-0.40990309367680994,194.0491957159419,0.2748414401612821
1138,0.1,2,0.5,9,7,-0.46016737631587185,233.5001002210114,0.3318878506439589
1139,0.1,2,0.5,9,8,-0.41933084586633873,214.3482976824362,0.3039512341801877
1140,0.1,2,0.5,9,9,-0.36178721086980087,201.5035931918995,0.28883803995704965
1141,0.1,2,0.5,9,10,-0.3706515865039524,210.78110121923228,0.2969804405052869
1142,0.1,2,0.5,9,11,-0.4212144715235689,218.83606753327476,0.30896688959801183
1143,0.1,2,0.5,9,12,-0.37689682904097704,193.51856902094138,0.2743992425396869
1144,0.1,2,0.5,9,13,-0.4255469233577191,225.05456448652384,0.32194392837408714
1145,0.1,2,0.5,9,14,-0.4719394443698472,213.94703115051644,0.29880128878039863
1146,0.1,2,0.5,9,15,-0.4030816615603516,211.8669646267267,0.2982713813288643
1147,0.1,2,0.5,9,16,-0.5029876074033882,212.24423753061328,0.2993394477472231
1148,0.1,2,0.5,9,17,-0.3953307942455872,187.42620517749083,0.26735984722312806
1149,0.1,2,0.5,9,18,-0.4143258813402739,210.5639273259361,0.2955780678147963
1150,0.1,2,0.5,9,19,-0.44656310625274886,222.511168123992,0.31324236930512256
1151,0.1,2,0.5,9,20,-0.3824532002756991,216.80381028419697,0.30679008074942615
1152,0.1,2,0.5,9,21,-0.4275658000778979,224.8114105822289,0.3139169353665479
1153,0.1,2,0.5,9,22,-0.38820473317868026,215.81249325877502,0.30754126949262744
1154,0.1,2,0.5,9,23,-0.42336470144088145,208.11830868754961,0.2975430686858311
1155,0.1,2,0.5,9,24,-0.40787441060055246,220.09051938369396,0.3079818393081805
1156,0.1,2,0.5,9,25,-0.4049112823505446,219.81869774185284,0.3104421662587009
1157,0.1,2,0.5,9,26,-0.7440775840478349,353.8931934232252,0.4973797826555377
1158,0.1,2,0.5,9,27,-0.4140508238068777,202.52401440125342,0.2872592621095315
1159,0.1,2,0.5,9,28,-0.4481890115242098,212.61807143657572,0.298532223944639
1160,0.1,2,0.5,9,29,-0.3814811907338682,220.83206013663803,0.31380378739652154
1161,0.1,2,0.75,0,0,0.03424077736691782,221.35296746877268,0.3399978698274931
1162,0.1,2,0.75,0,1,-0.09811535560002908,216.28057281675282,0.33562779015417665
1163,0.1,2,0.75,0,2,-0.09811535560002908,216.28057281675282,0.33562779015417665
1164,0.1,2,0.75,0,3,-0.09811535560002908,216.28057281675282,0.33562779015417665
1165,0.1,2,0.75,0,4,-0.09811535560002908,216.28057281675282,0.33562779015417665
1166,0.1,2,0.75,0,5,-0.09811535560002908,216.28057281675282,0.33562779015417665
1167,0.1,2,0.75,0,6,-0.09811535560002908,216.28057281675282,0.33562779015417665
1168,0.1,2,0.75,0,7,-0.09811535560002908,216.28057281675282,0.33562779015417665
1169,0.1,2,0.75,0,8,-0.09811535560002908,216.28057281675282,0.33562779015417665
1170,0.1,2,0.75,0,9,-0.09811535560002908,216.28057281675282,0.33562779015417665
1171,0.1,2,0.75,0,10,-0.09811535560002908,216.28057281675282,0.33562779015417665
1172,0.1,2,0.75,0,11,-0.09811535560002908,216.28057281675282,0.33562779015417665
1173,0.1,2,0.75,0,12,-0.09811535560002908,216.28057281675282,0.33562779015417665
1174,0.1,2,0.75,0,13,-0.09811535560002908,216.28057281675282,0.33562779015417665
1175,0.1,2,0.75,0,14,-0.09811535560002908,216.28057281675282,0.33562779015417665
1176,0.1,2,0.75,0,15,-0.09811535560002908,216.28057281675282,0.33562779015417665
1177,0.1,2,0.75,0,16,-0.09811535560002908,216.28057281675282,0.33562779015417665
1178,0.1,2,0.75,0,17,-0.09811535560002908,216.28057281675282,0.33562779015417665
1179,0.1,2,0.75,0,18,-0.09811535560002908,216.28057281675282,0.33562779015417665
1180,0.1,2,0.75,0,19,-0.09811535560002908,216.28057281675282,0.33562779015417665
1181,0.1,2,0.75,0,20,-0.09811535560002908,216.28057281675282,0.33562779015417665
1182,0.1,2,0.75,0,21,-0.09811535560002908,216.28057281675282,0.33562779015417665
1183,0.1,2,0.75,0,22,-0.09811535560002908,216.28057281675282,0.33562779015417665
1184,0.1,2,0.75,0,23,0.23237743196768115,199.26096116675458,0.305749973084897
1185,0.1,2,0.75,0,24,-0.09811535560002908,216.28057281675282,0.33562779015417665
1186,0.1,2,0.75,0,25,-0.09811535560002908,216.28057281675282,0.33562779015417665
1187,0.1,2,0.75,0,26,-0.09811535560002908,216.28057281675282,0.33562779015417665
1188,0.1,2,0.75,0,27,-0.09811535560002908,216.28057281675282,0.33562779015417665
1189,0.1,2,0.75,0,28,-0.09811535560002908,216.28057281675282,0.33562779015417665
1190,0.1,2,0.75,0,29,-0.09811535560002908,216.28057281675282,0.33562779015417665
1191,0.1,2,0.75,1,0,-0.21532694636261765,226.62717201819405,0.35377714984756176
1192,0.1,2,0.75,1,1,-0.21532694636261765,226.62717201819405,0.35377714984756176
1193,0.1,2,0.75,1,2,-0.29410997072075223,236.0402120174248,0.36365359451998985
1194,0.1,2,0.75,1,3,-0.21532694636261765,226.62717201819405,0.35377714984756176
1195,0.1,2,0.75,1,4,-0.21532694636261765,226.62717201819405,0.35377714984756176
1196,0.1,2,0.75,1,5,-0.21532694636261765,226.62717201819405,0.35377714984756176
1197,0.1,2,0.75,1,6,-0.21532694636261765,226.62717201819405,0.35377714984756176
1198,0.1,2,0.75,1,7,-0.21532694636261765,226.62717201819405,0.35377714984756176
1199,0.1,2,0.75,1,8,0.14157995943389381,194.21784205899507,0.2989267040967298
1200,0.1,2,0.75,1,9,-0.21532694636261765,226.62717201819405,0.35377714984756176
1201,0.1,2,0.75,1,10,-0.21532694636261765,226.62717201819405,0.35377714984756176
1202,0.1,2,0.75,1,11,-0.21532694636261765,226.62717201819405,0.35377714984756176
1203,0.1,2,0.75,1,12,-0.21532694636261765,226.62717201819405,0.35377714984756176
1204,0.1,2,0.75,1,13,-0.21532694636261765,226.62717201819405,0.35377714984756176
1205,0.1,2,0.75,1,14,-0.21532694636261765,226.62717201819405,0.35377714984756176
1206,0.1,2,0.75,1,15,-0.21532694636261765,226.62717201819405,0.35377714984756176
1207,0.1,2,0.75,1,16,-0.21532694636261765,226.62717201819405,0.35377714984756176
1208,0.1,2,0.75,1,17,-0.21532694636261765,226.62717201819405,0.35377714984756176
1209,0.1,2,0.75,1,18,-0.21532694636261765,226.62717201819405,0.35377714984756176
1210,0.1,2,0.75,1,19,-0.21532694636261765,226.62717201819405,0.35377714984756176
1211,0.1,2,0.75,1,20,-0.34067822948216914,207.9145449525831,0.3220819756805164
1212,0.1,2,0.75,1,21,-0.21532694636261765,226.62717201819405,0.35377714984756176
1213,0.1,2,0.75,1,22,-0.21532694636261765,226.62717201819405,0.35377714984756176
1214,0.1,2,0.75,1,23,-0.21532694636261765,226.62717201819405,0.35377714984756176
1215,0.1,2,0.75,1,24,-0.21532694636261765,226.62717201819405,0.35377714984756176
1216,0.1,2,0.75,1,25,-0.21532694636261765,226.62717201819405,0.35377714984756176
1217,0.1,2,0.75,1,26,0.1860826766275687,171.0051481811828,0.2521738801443861
1218,0.1,2,0.75,1,27,-0.21532694636261765,226.62717201819405,0.35377714984756176
1219,0.1,2,0.75,1,28,-0.21532694636261765,226.62717201819405,0.35377714984756176
1220,0.1,2,0.75,1,29,-0.21532694636261765,226.62717201819405,0.35377714984756176
1221,0.1,2,0.75,2,0,-0.014682743603179449,210.33528118979177,0.32031663795847415
1222,0.1,2,0.75,2,1,-0.014682743603179449,210.33528118979177,0.32031663795847415
1223,0.1,2,0.75,2,2,-0.014682743603179449,210.33528118979177,0.32031663795847415
1224,0.1,2,0.75,2,3,-0.014682743603179449,210.33528118979177,0.32031663795847415
1225,0.1,2,0.75,2,4,-0.014682743603179449,210.33528118979177,0.32031663795847415
1226,0.1,2,0.75,2,5,-0.014682743603179449,210.33528118979177,0.32031663795847415
1227,0.1,2,0.75,2,6,-0.014682743603179449,210.33528118979177,0.32031663795847415
1228,0.1,2,0.75,2,7,-0.014682743603179449,210.33528118979177,0.32031663795847415
1229,0.1,2,0.75,2,8,-0.014682743603179449,210.33528118979177,0.32031663795847415
1230,0.1,2,0.75,2,9,-0.014682743603179449,210.33528118979177,0.32031663795847415
1231,0.1,2,0.75,2,10,-0.014682743603179449,210.33528118979177,0.32031663795847415
1232,0.1,2,0.75,2,11,-0.014682743603179449,210.33528118979177,0.32031663795847415
1233,0.1,2,0.75,2,12,-0.014682743603179449,210.33528118979177,0.32031663795847415
1234,0.1,2,0.75,2,13,-0.1302099670308434,166.36600690629749,0.24915259737763287
1235,0.1,2,0.75,2,14,-0.014682743603179449,210.33528118979177,0.32031663795847415
1236,0.1,2,0.75,2,15,-0.014682743603179449,210.33528118979177,0.32031663795847415
1237,0.1,2,0.75,2,16,-0.014682743603179449,210.33528118979177,0.32031663795847415
1238,0.1,2,0.75,2,17,-0.014682743603179449,210.33528118979177,0.32031663795847415
1239,0.1,2,0.75,2,18,-0.17092917890662598,203.028605450617,0.3165651335450083
1240,0.1,2,0.75,2,19,0.22568427637122043,213.98819157603452,0.3295752478189107
1241,0.1,2,0.75,2,20,-0.014682743603179449,210.33528118979177,0.32031663795847415
1242,0.1,2,0.75,2,21,-0.014682743603179449,210.33528118979177,0.32031663795847415
1243,0.1,2,0.75,2,22,-0.014682743603179449,210.33528118979177,0.32031663795847415
1244,0.1,2,0.75,2,23,-0.2873269807362153,225.56018312311826,0.34621466551964813
1245,0.1,2,0.75,2,24,0.2260112037351146,218.85173542806152,0.34539689816239577
1246,0.1,2,0.75,2,25,0.054099750965906364,183.215411760597,0.27972462915224144
1247,0.1,2,0.75,2,26,-0.014682743603179449,210.33528118979177,0.32031663795847415
1248,0.1,2,0.75,2,27,-0.014682743603179449,210.33528118979177,0.32031663795847415
1249,0.1,2,0.75,2,28,-0.014682743603179449,210.33528118979177,0.32031663795847415
1250,0.1,2,0.75,2,29,-0.014682743603179449,210.33528118979177,0.32031663795847415
1251,0.1,2,0.75,3,0,-0.1129518437618146,175.38734136509535,0.2655020972386313
1252,0.1,2,0.75,3,1,-0.1129518437618146,175.38734136509535,0.2655020972386313
1253,0.1,2,0.75,3,2,-0.1129518437618146,175.38734136509535,0.2655020972386313
1254,0.1,2,0.75,3,3,-0.1129518437618146,175.38734136509535,0.2655020972386313
1255,0.1,2,0.75,3,4,-0.1129518437618146,175.38734136509535,0.2655020972386313
1256,0.1,2,0.75,3,5,-0.1129518437618146,175.38734136509535,0.2655020972386313
1257,0.1,2,0.75,3,6,-0.1129518437618146,175.38734136509535,0.2655020972386313
1258,0.1,2,0.75,3,7,-0.1129518437618146,175.38734136509535,0.2655020972386313
1259,0.1,2,0.75,3,8,-0.1129518437618146,175.38734136509535,0.2655020972386313
1260,0.1,2,0.75,3,9,-0.1129518437618146,175.38734136509535,0.2655020972386313
1261,0.1,2,0.75,3,10,-0.1129518437618146,175.38734136509535,0.2655020972386313
1262,0.1,2,0.75,3,11,-0.1129518437618146,175.38734136509535,0.2655020972386313
1263,0.1,2,0.75,3,12,-0.0027850461023485686,187.2564175513311,0.2912357436249593
1264,0.1,2,0.75,3,13,-0.1129518437618146,175.38734136509535,0.2655020972386313
1265,0.1,2,0.75,3,14,-0.1129518437618146,175.38734136509535,0.2655020972386313
1266,0.1,2,0.75,3,15,-0.1129518437618146,175.38734136509535,0.2655020972386313
1267,0.1,2,0.75,3,16,-0.1129518437618146,175.38734136509535,0.2655020972386313
1268,0.1,2,0.75,3,17,-0.1129518437618146,175.38734136509535,0.2655020972386313
1269,0.1,2,0.75,3,18,-0.1129518437618146,175.38734136509535,0.2655020972386313
1270,0.1,2,0.75,3,19,-0.1129518437618146,175.38734136509535,0.2655020972386313
1271,0.1,2,0.75,3,20,-0.1129518437618146,175.38734136509535,0.2655020972386313
1272,0.1,2,0.75,3,21,-0.1129518437618146,175.38734136509535,0.2655020972386313
1273,0.1,2,0.75,3,22,-0.1129518437618146,175.38734136509535,0.2655020972386313
1274,0.1,2,0.75,3,23,-0.1129518437618146,175.38734136509535,0.2655020972386313
1275,0.1,2,0.75,3,24,-0.1129518437618146,175.38734136509535,0.2655020972386313
1276,0.1,2,0.75,3,25,-0.1129518437618146,175.38734136509535,0.2655020972386313
1277,0.1,2,0.75,3,26,-0.1129518437618146,175.38734136509535,0.2655020972386313
1278,0.1,2,0.75,3,27,-0.1129518437618146,175.38734136509535,0.2655020972386313
1279,0.1,2,0.75,3,28,-0.1129518437618146,175.38734136509535,0.2655020972386313
1280,0.1,2,0.75,3,29,-0.1129518437618146,175.38734136509535,0.2655020972386313
1281,0.1,2,0.75,4,0,0.17765470363544103,175.89701780277395,0.2676289414651875
1282,0.1,2,0.75,4,1,0.17765470363544103,175.89701780277395,0.2676289414651875
1283,0.1,2,0.75,4,2,0.17765470363544103,175.89701780277395,0.2676289414651875
1284,0.1,2,0.75,4,3,0.17765470363544103,175.89701780277395,0.2676289414651875
1285,0.1,2,0.75,4,4,0.17765470363544103,175.89701780277395,0.2676289414651875
1286,0.1,2,0.75,4,5,0.17765470363544103,175.89701780277395,0.2676289414651875
1287,0.1,2,0.75,4,6,-0.2287506020095155,156.6902553277428,0.2349471254251457
1288,0.1,2,0.75,4,7,0.17765470363544103,175.89701780277395,0.2676289414651875
1289,0.1,2,0.75,4,8,-0.5947861528906536,216.24323638641692,0.3333074788742435
1290,0.1,2,0.75,4,9,-0.12124681565692279,187.8982610407115,0.29085869611907095
1291,0.1,2,0.75,4,10,0.17765470363544103,175.89701780277395,0.2676289414651875
1292,0.1,2,0.75,4,11,0.17765470363544103,175.89701780277395,0.2676289414651875
1293,0.1,2,0.75,4,12,0.17765470363544103,175.89701780277395,0.2676289414651875
1294,0.1,2,0.75,4,13,0.17765470363544103,175.89701780277395,0.2676289414651875
1295,0.1,2,0.75,4,14,0.17765470363544103,175.89701780277395,0.2676289414651875
1296,0.1,2,0.75,4,15,0.17765470363544103,175.89701780277395,0.2676289414651875
1297,0.1,2,0.75,4,16,0.17765470363544103,175.89701780277395,0.2676289414651875
1298,0.1,2,0.75,4,17,0.17765470363544103,175.89701780277395,0.2676289414651875
1299,0.1,2,0.75,4,18,0.17765470363544103,175.89701780277395,0.2676289414651875
1300,0.1,2,0.75,4,19,0.17765470363544103,175.89701780277395,0.2676289414651875
1301,0.1,2,0.75,4,20,0.17765470363544103,175.89701780277395,0.2676289414651875
1302,0.1,2,0.75,4,21,0.17765470363544103,175.89701780277395,0.2676289414651875
1303,0.1,2,0.75,4,22,0.17765470363544103,175.89701780277395,0.2676289414651875
1304,0.1,2,0.75,4,23,0.17765470363544103,175.89701780277395,0.2676289414651875
1305,0.1,2,0.75,4,24,0.17765470363544103,175.89701780277395,0.2676289414651875
1306,0.1,2,0.75,4,25,0.17765470363544103,175.89701780277395,0.2676289414651875
1307,0.1,2,0.75,4,26,0.17765470363544103,175.89701780277395,0.2676289414651875
1308,0.1,2,0.75,4,27,0.17765470363544103,175.89701780277395,0.2676289414651875
1309,0.1,2,0.75,4,28,0.17765470363544103,175.89701780277395,0.2676289414651875
1310,0.1,2,0.75,4,29,0.17765470363544103,175.89701780277395,0.2676289414651875
1311,0.1,2,0.75,5,0,-0.08799074240430838,231.26333870905694,0.36274311732615855
1312,0.1,2,0.75,5,1,-0.08799074240430838,231.26333870905694,0.36274311732615855
1313,0.1,2,0.75,5,2,-0.08799074240430838,231.26333870905694,0.36274311732615855
1314,0.1,2,0.75,5,3,-0.08799074240430838,231.26333870905694,0.36274311732615855
1315,0.1,2,0.75,5,4,-0.08799074240430838,231.26333870905694,0.36274311732615855
1316,0.1,2,0.75,5,5,-0.08799074240430838,231.26333870905694,0.36274311732615855
1317,0.1,2,0.75,5,6,-0.08799074240430838,231.26333870905694,0.36274311732615855
1318,0.1,2,0.75,5,7,-0.08799074240430838,231.26333870905694,0.36274311732615855
1319,0.1,2,0.75,5,8,-0.08799074240430838,231.26333870905694,0.36274311732615855
1320,0.1,2,0.75,5,9,-0.08799074240430838,231.26333870905694,0.36274311732615855
1321,0.1,2,0.75,5,10,-0.08799074240430838,231.26333870905694,0.36274311732615855
