,ba_m,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
549,15,0.05,1,opinion-timeseries,dem,"[74.       74.       74.       63.1      59.4      59.4      59.4
 60.8      60.8      57.8      52.366665 49.9      47.6      47.6
 42.733334 42.733334 40.9      40.9      38.933334 37.233334 34.3
 34.3      34.233334 30.566668 28.3      25.966667 23.333334 23.333334
 22.333334 22.333334 22.333334 22.333334 22.333334 22.333334 21.033333
 24.766666 24.766666 28.333334 28.333334 28.333334 28.333334 30.9
 27.5      26.066668 26.066668 33.433334 39.566666 45.566666 51.266666
 48.633335 48.4      43.733334 39.666668 36.3      39.333332 39.333332
 39.333332 37.433334 37.433334 37.433334 38.       39.1      39.1
 37.133335]",-0.6844521680301413,428.6421807385987,0.550927987791519
550,15,0.05,1,opinion-timeseries,mod,"[41.       45.166668 47.8      40.9      38.766666 38.2      37.9
 39.233334 42.066666 42.733334 38.233334 37.333332 36.7      36.3
 32.366665 30.933332 29.3      28.8      27.266666 25.966667 22.366667
 26.266666 30.466667 27.433332 24.433332 21.4      18.966667 22.966667
 22.333334 26.766666 30.2      33.1      35.9      39.333332 37.633335
 40.466667 43.7      43.433334 40.466667 37.866665 35.966667 39.1
 35.733334 37.4      38.533333 43.2      46.633335 49.6      48.3
 45.933334 48.066666 47.766666 42.5      38.3      38.033333 36.366665
 36.133335 34.333332 32.166668 31.766666 34.066666 35.133335 32.233334
 30.966667]",-0.2196310193422068,321.531081031897,0.50383473465986
551,15,0.05,1,opinion-timeseries,rep,"[57.       61.066666 63.       49.7      48.433334 43.466667 41.3
 41.266666 43.966667 44.933334 38.266666 37.433334 36.666668 34.9
 33.266666 31.666666 30.8      28.033333 27.466667 26.966667 24.9
 29.3      33.333332 31.733334 25.6      20.866667 16.566668 21.066668
 20.633333 24.466667 28.366667 29.733334 31.3      34.866665 34.2
 35.833332 39.3      39.266666 35.666668 32.733334 29.6      33.
 29.966667 33.       33.633335 35.133335 35.733334 37.566666 36.266666
 35.4      38.966667 43.8      39.466667 35.266666 34.633335 33.
 31.3      30.366667 29.333334 27.366667 28.266666 29.366667 26.866667
 26.333334]",-0.658671664093195,256.48744471520683,0.46890528321031033
552,15,0.05,2,opinion-timeseries,dem,"[59.       59.       59.       51.3      49.133335 49.133335 49.133335
 52.166668 52.166668 49.266666 44.333332 42.466667 40.5      40.5
 36.133335 36.133335 34.4      34.4      32.8      31.1      28.
 28.       28.966667 25.666666 23.2      21.2      19.133333 19.133333
 18.133333 18.133333 18.133333 18.133333 18.133333 18.133333 16.7
 20.833334 20.833334 24.366667 24.366667 24.366667 24.366667 27.233334
 24.9      24.133333 24.133333 30.666666 37.333332 43.966667 49.633335
 47.1      46.6      41.766666 37.6      33.633335 37.633335 37.633335
 37.633335 35.666668 35.666668 35.666668 36.5      37.466667 37.466667
 35.633335]",-0.5213854270485134,458.67963864005355,0.6032371204561897
553,15,0.05,2,opinion-timeseries,mod,"[40.       43.833332 46.933334 41.066666 39.1      38.366665 37.966667
 39.2      41.9      42.166668 38.       37.2      36.5      36.1
 32.433334 30.766666 29.033333 28.266666 26.766666 25.366667 22.066668
 26.2      30.133333 27.6      24.1      21.4      18.733334 23.366667
 22.933332 26.4      29.6      32.766666 35.333332 38.666668 36.9
 40.3      43.666668 44.766666 42.3      40.1      37.533333 39.7
 36.966667 39.066666 40.4      44.8      48.033333 51.566666 50.3
 47.433334 49.3      48.133335 43.033333 38.5      38.266666 35.966667
 35.7      33.833332 32.233334 31.933332 34.066666 35.8      32.633335
 30.633333]",-0.17596600885715177,319.9829783861642,0.501476525222099
554,15,0.05,2,opinion-timeseries,rep,"[38.       44.       47.1      37.366665 36.433334 32.733334 30.933332
 31.166666 35.133335 37.833332 32.666668 31.8      31.333334 29.433332
 28.133333 26.433332 25.733334 22.833334 22.4      21.8      19.766666
 23.366667 27.433332 25.8      20.833334 16.766666 13.466666 18.166666
 17.733334 22.       25.733334 27.433332 27.9      31.3      30.4
 32.3      35.666668 35.3      32.533333 29.7      26.8      31.866667
 28.833334 31.8      33.366665 35.466667 35.7      36.433334 35.233334
 34.033333 38.1      41.6      36.833332 32.7      32.533333 30.933332
 29.066668 28.3      27.133333 25.7      27.033333 28.1      25.5
 25.1     ]",-0.2919486155458175,279.74456690599766,0.5165001740836933
555,15,0.05,3,opinion-timeseries,dem,"[62.       62.       62.       53.6      51.533333 51.533333 51.533333
 53.9      53.9      51.066666 45.833332 43.166668 40.6      40.6
 36.866665 36.866665 34.866665 34.866665 32.833332 31.566668 29.133333
 29.133333 29.533333 26.866667 24.1      21.766666 19.866667 19.866667
 18.933332 18.933332 18.933332 18.933332 18.933332 18.933332 17.966667
 21.833334 21.833334 24.933332 24.933332 24.933332 24.933332 27.866667
 25.166666 23.733334 23.733334 30.366667 36.966667 43.4      48.266666
 46.       46.4      41.966667 37.4      33.966667 37.266666 37.266666
 37.266666 34.866665 34.866665 34.866665 35.9      37.4      37.4
 35.6     ]",-0.5800423062603898,455.5971295125583,0.595388067503374
556,15,0.05,3,opinion-timeseries,mod,"[31.       35.133335 38.733334 33.166668 31.633333 31.033333 30.566668
 31.9      35.366665 37.233334 33.733334 32.966667 32.333332 31.866667
 28.533333 27.033333 25.733334 25.4      24.2      22.8      19.6
 23.666666 27.6      25.033333 21.8      19.6      17.2      22.1
 21.666666 26.       29.966667 33.1      35.8      38.733334 36.733334
 40.       42.8      43.233334 40.6      38.066666 35.633335 37.866665
 34.3      37.033333 37.833332 42.866665 46.333332 49.766666 47.6
 45.133335 48.3      47.133335 42.433334 37.4      37.166668 34.933334
 34.5      32.866665 30.966667 30.866667 32.633335 34.133335 30.733334
 29.266666]",0.11456984330761871,336.86632210652806,0.5427553830289567
557,15,0.05,3,opinion-timeseries,rep,"[51.       55.966667 58.566666 45.9      45.       40.233334 38.6
 38.566666 40.8      42.1      36.1      35.1      34.266666 32.5
 31.033333 29.733334 28.766666 26.366667 25.4      24.866667 22.4
 26.066668 30.3      28.7      23.8      19.166666 15.466666 19.566668
 19.1      23.2      26.7      28.233334 28.766666 32.8      32.1
 33.566666 37.066666 36.4      32.733334 29.533333 26.966667 32.133335
 28.633333 31.333334 33.       34.933334 36.566666 38.133335 37.466667
 36.4      40.066666 44.2      39.966667 36.6      36.533333 34.8
 33.3      32.5      30.7      29.133333 30.3      31.5      28.4
 27.9     ]",-0.5215556931724088,262.26117733035863,0.4813232729983493
558,15,0.05,4,opinion-timeseries,dem,"[67.       67.       67.       57.533333 54.733334 54.733334 54.733334
 56.933334 56.933334 54.4      48.733334 46.433334 44.3      44.3
 40.333332 40.333332 38.366665 38.366665 36.366665 34.966667 31.766666
 31.766666 32.8      29.333334 26.5      24.       22.       22.
 20.8      20.8      20.8      20.8      20.8      20.8      19.733334
 23.633333 23.633333 27.366667 27.366667 27.366667 27.366667 29.433332
 26.966667 25.5      25.5      32.366665 38.366665 43.633335 48.7
 46.2      46.966667 42.966667 39.2      34.966667 37.9      37.9
 37.9      35.666668 35.666668 35.666668 36.666668 38.133335 38.133335
 36.033333]",-0.6422083598779111,440.9557112674775,0.5700021401988316
559,15,0.05,4,opinion-timeseries,mod,"[53.       55.566666 57.7      47.7      45.2      44.133335 43.666668
 44.533333 46.566666 46.033333 42.       41.166668 40.2      39.933334
 36.6      34.6      32.766666 32.166668 30.166666 28.7      25.
 28.033333 32.1      29.066668 25.566668 22.733334 19.733334 23.633333
 22.9      26.933332 30.233334 33.266666 35.533333 38.966667 37.133335
 40.533333 43.2      43.833332 41.5      38.9      37.1      38.666668
 35.666668 38.2      38.666668 43.066666 46.       49.766666 48.666668
 46.2      48.933334 48.5      43.133335 38.5      37.5      35.933334
 35.7      34.133335 32.633335 32.233334 33.366665 34.933334 30.966667
 29.766666]",-0.5016126660230379,313.3022054339074,0.4811886646435807
560,15,0.05,4,opinion-timeseries,rep,"[51.       55.6      57.533333 45.833332 44.766666 39.966667 37.933334
 37.833332 40.633335 42.466667 36.166668 35.6      34.566666 32.733334
 31.366667 29.933332 29.133333 26.666666 26.066668 25.3      23.033333
 26.5      31.2      29.4      23.4      18.9      15.3      19.533333
 18.933332 23.066668 26.933332 27.666666 28.166666 32.866665 31.866667
 33.4      37.2      36.2      32.8      29.833334 27.333334 31.733334
 29.3      31.9      33.933334 35.966667 36.933334 37.933334 37.5
 36.466667 40.833332 44.8      41.133335 36.3      36.4      34.566666
 32.833332 32.166668 30.5      28.933332 29.9      30.733334 27.633333
 27.033333]",-0.5169235224683015,261.84174891993365,0.4800189626601842
561,15,0.05,5,opinion-timeseries,dem,"[66.       66.       66.       56.533333 53.9      53.9      53.9
 56.033333 56.033333 52.633335 47.8      45.4      43.4      43.4
 38.766666 38.766666 36.966667 36.966667 35.333332 33.866665 29.966667
 29.966667 30.866667 27.533333 24.866667 22.4      20.133333 20.133333
 19.       19.       19.       19.       19.       19.       17.833334
 22.4      22.4      26.233334 26.233334 26.233334 26.233334 28.166666
 25.       23.566668 23.566668 30.733334 37.966667 44.3      49.133335
 47.166668 47.966667 42.833332 38.566666 34.566666 38.2      38.2
 38.2      36.5      36.5      36.5      37.233334 38.966667 38.966667
 37.366665]",-0.5963908258049403,447.8218717428266,0.5798157170473627
562,15,0.05,5,opinion-timeseries,mod,"[44.       47.333332 49.633335 42.666668 39.633335 38.733334 38.333332
 39.533333 42.933334 43.533333 40.6      39.866665 38.866665 38.5
 35.133335 33.433334 31.833334 31.       29.533333 28.1      24.633333
 28.066668 32.033333 29.933332 26.3      23.433332 20.533333 24.733334
 24.3      28.       31.933332 34.5      37.266666 40.133335 38.033333
 40.333332 43.2      44.233334 41.966667 39.6      36.9      38.066666
 34.7      36.966667 37.966667 42.066666 45.966667 49.466667 47.233334
 44.966667 48.133335 46.8      41.933334 37.4      37.1      35.066666
 34.966667 33.533333 32.166668 32.066666 33.6      35.033333 31.6
 29.7     ]",-0.3060375923985155,315.8359030799244,0.4924556553886769
563,15,0.05,5,opinion-timeseries,rep,"[48.       53.4      56.066666 44.466667 43.333332 39.733334 38.066666
 37.566666 40.8      43.1      37.866665 37.1      36.2      34.2
 32.766666 31.033333 30.166666 27.033333 26.3      25.866667 23.5
 27.033333 30.4      28.7      23.5      19.266666 15.3      19.366667
 19.       23.5      28.033333 28.433332 28.766666 32.033333 31.166666
 33.066666 37.066666 36.433334 33.133335 29.9      26.966667 31.466667
 27.866667 30.7      33.466667 35.8      37.2      38.133335 36.733334
 35.8      39.433334 42.666668 38.966667 35.133335 35.1      33.133335
 32.033333 31.       29.733334 28.366667 28.633333 29.466667 26.233334
 25.6     ]",-0.5411410542160725,263.332536520562,0.48055580531015873
564,15,0.05,6,opinion-timeseries,dem,"[65.       65.       65.       56.5      53.433334 53.433334 53.433334
 55.233334 55.233334 52.1      46.866665 44.266666 42.233334 42.233334
 38.3      38.3      36.9      36.9      34.966667 33.       30.
 30.       30.266666 27.133333 24.266666 21.533333 19.4      19.4
 18.133333 18.133333 18.133333 18.133333 18.133333 18.133333 16.866667
 20.633333 20.633333 23.933332 23.933332 23.933332 23.933332 26.566668
 23.333334 22.3      22.3      30.133333 37.633335 43.533333 48.8
 45.933334 46.566666 41.8      37.7      33.566666 37.       37.
 37.       35.333332 35.333332 35.333332 36.833332 37.266666 37.266666
 35.566666]",-0.6067639195963503,455.6384034152247,0.5902761165278468
565,15,0.05,6,opinion-timeseries,mod,"[37.       40.933334 43.933334 37.233334 35.266666 34.633335 34.133335
 35.166668 38.2      39.       35.333332 34.6      33.9      33.566666
 29.9      28.466667 27.233334 26.566668 25.       23.933332 20.666666
 24.633333 28.533333 25.133333 22.3      19.466667 16.866667 20.8
 20.233334 24.566668 28.5      31.833334 34.2      37.333332 35.866665
 39.8      42.466667 43.5      41.3      39.066666 36.933334 38.666668
 34.8      37.366665 38.533333 42.933334 46.566666 49.433334 47.3
 44.966667 49.6      49.2      43.966667 39.266666 38.2      36.066666
 35.6      33.6      31.333334 31.1      32.8      34.333332 30.833334
 29.266666]",-0.06692641204335652,331.9505279358836,0.5266525834217365
566,15,0.05,6,opinion-timeseries,rep,"[61.       65.       66.566666 51.7      50.466667 45.733334 43.1
 41.9      44.933334 46.866665 40.066666 38.7      37.866665 35.766666
 33.8      32.433334 32.133335 29.233334 28.533333 27.8      24.633333
 28.5      31.933332 30.366667 24.9      20.733334 16.8      21.233334
 20.733334 24.533333 28.866667 29.833334 30.566668 33.966667 33.033333
 34.6      38.3      38.166668 34.766666 31.3      28.       31.7
 29.266666 31.733334 33.266666 34.533333 36.066666 37.2      36.6
 35.6      39.466667 43.333332 39.133335 35.4      35.766666 33.666668
 31.7      30.933332 29.466667 27.933332 29.2      30.166666 27.466667
 26.966667]",-0.6979375748999962,257.07235175917566,0.47124881786492634
567,15,0.05,7,opinion-timeseries,dem,"[63.       63.       63.       54.133335 51.933334 51.933334 51.933334
 54.033333 54.033333 51.2      45.933334 43.3      41.133335 41.133335
 36.866665 36.866665 34.766666 34.766666 32.566666 30.7      27.866667
 27.866667 28.2      25.6      23.333334 21.266666 18.833334 18.833334
 17.7      17.7      17.7      17.7      17.7      17.7      16.6
 21.433332 21.433332 25.4      25.4      25.4      25.4      27.533333
 24.433332 23.2      23.2      31.4      37.8      43.566666 48.9
 46.133335 46.3      42.166668 38.066666 34.333332 37.7      37.7
 37.7      36.       36.       36.       36.666668 37.733334 37.733334
 35.533333]",-0.5616422582431488,456.9186135181937,0.5958215305324592
568,15,0.05,7,opinion-timeseries,mod,"[38.       41.666668 44.466667 38.533333 36.7      36.       35.4
 36.066666 39.333332 40.       35.9      35.133335 34.466667 34.133335
 30.666666 29.133333 27.7      26.733334 25.533333 23.9      20.2
 24.533333 29.033333 26.1      22.866667 20.066668 16.9      20.733334
 20.233334 23.933332 27.866667 31.       34.2      37.433334 35.233334
 38.366665 41.166668 42.166668 40.133335 37.4      35.266666 37.933334
 34.9      37.333332 38.666668 43.266666 46.333332 49.233334 48.133335
 45.5      48.866665 47.433334 42.2      37.833332 37.633335 35.533333
 35.233334 33.533333 31.933332 31.633333 33.333332 34.833332 31.466667
 30.      ]",-0.1273071301384546,332.00511013273115,0.5250938778196156
569,15,0.05,7,opinion-timeseries,rep,"[51.       55.933334 57.6      46.1      45.266666 41.133335 39.3
 39.433334 42.333332 43.7      37.5      36.633335 35.466667 33.633335
 31.666666 30.533333 29.833334 26.4      25.666666 24.766666 22.266666
 26.233334 29.8      28.5      23.666666 18.666666 15.433333 19.666666
 19.2      23.8      27.2      29.233334 30.733334 34.5      33.466667
 35.4      39.133335 38.933334 35.5      32.466667 29.666666 34.133335
 30.9      33.633335 35.633335 36.9      37.033333 37.866665 36.533333
 35.666668 38.666668 42.8      38.866665 35.2      34.966667 33.566666
 31.9      31.166666 29.6      28.033333 28.966667 29.333334 26.833334
 26.233334]",-0.5408932403635958,259.8694629502929,0.4744826409557962
570,15,0.05,8,opinion-timeseries,dem,"[75.       75.       75.       63.766666 61.233334 61.233334 61.233334
 63.3      63.3      60.066666 54.433334 51.8      49.       49.
 44.3      44.3      42.033333 42.033333 40.433334 38.433334 34.466667
 34.466667 34.133335 30.333334 27.266666 25.       23.       23.
 21.8      21.8      21.8      21.8      21.8      21.8      20.7
 25.266666 25.266666 29.2      29.2      29.2      29.2      31.266666
 28.3      26.7      26.7      33.8      40.433334 45.966667 51.033333
 48.433334 48.3      44.3      40.366665 36.566666 39.566666 39.566666
 39.566666 37.766666 37.766666 37.766666 38.       38.6      38.6
 37.066666]",-0.6906341413744171,426.28401251917694,0.5455349180041333
571,15,0.05,8,opinion-timeseries,mod,"[53.       55.733334 58.4      48.166668 46.1      45.133335 44.633335
 45.       47.733334 48.233334 43.833332 42.933334 41.966667 41.533333
 37.366665 35.133335 33.1      32.266666 30.666666 28.6      24.433332
 28.333334 32.333332 28.966667 25.633333 21.9      18.666666 23.066668
 22.466667 26.7      30.166666 33.566666 35.5      38.566666 36.633335
 39.9      43.366665 44.333332 41.7      39.333332 37.3      39.166668
 36.133335 38.4      39.6      44.666668 48.933334 51.533333 50.2
 47.6      50.3      49.966667 44.066666 39.333332 38.133335 36.3
 35.966667 34.133335 32.566666 32.233334 33.933334 35.6      31.966667
 30.133333]",-0.48375409552141607,310.37510461317515,0.4743047414603314
572,15,0.05,8,opinion-timeseries,rep,"[46.       51.166668 53.166668 41.266666 40.333332 36.666668 34.933334
 35.1      38.433334 40.4      35.066666 34.266666 33.233334 31.6
 30.033333 28.2      27.533333 24.9      24.366667 23.766666 21.266666
 25.033333 29.466667 27.633333 22.466667 18.633333 15.1      19.366667
 18.9      23.1      26.8      27.766666 29.233334 33.033333 32.433334
 33.733334 37.366665 36.966667 33.433334 30.333334 27.4      31.766666
 28.4      31.7      33.833332 34.633335 34.3      34.833332 34.233334
 33.333332 37.466667 41.8      37.7      34.133335 33.9      32.366665
 31.066668 30.4      28.866667 27.333334 28.233334 29.266666 25.733334
 25.066668]",-0.4745060305676473,270.5290759053684,0.49710911276620845
573,15,0.05,9,opinion-timeseries,dem,"[67.       67.       67.       57.5      54.766666 54.766666 54.766666
 57.1      57.1      54.6      49.4      46.333332 43.866665 43.866665
 39.666668 39.666668 37.733334 37.733334 36.1      34.233334 30.6
 30.6      30.433332 27.9      24.966667 22.333334 20.2      20.2
 19.2      19.2      19.2      19.2      19.2      19.2      18.2
 22.833334 22.833334 26.633333 26.633333 26.633333 26.633333 29.6
 26.833334 25.7      25.7      31.933332 38.966667 44.7      50.
 47.533333 48.2      43.033333 39.366665 35.366665 38.733334 38.733334
 38.733334 36.866665 36.866665 36.866665 38.333332 39.4      39.4
 37.1     ]",-0.5978140039677429,443.37973494648304,0.5727337436816504
