,ba_m,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
549,15,0.05,7,opinion-timeseries,dem,"[6.6000000e+01 6.6000000e+01 6.6000000e+01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 9.9233330e+01 9.9233330e+01 9.9233330e+01
 9.9233330e+01 9.9233330e+01 9.9233330e+01 9.9233330e+01 8.5633331e+01
 8.5633331e+01 8.5633331e+01 8.5633331e+01 1.4233334e+01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0133333e+01 1.0000000e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 9.9433334e+01 9.9433334e+01 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 9.8666664e+01 9.8666664e+01 9.4699997e+01 9.4699997e+01
 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02 0.0000000e+00
 9.9866669e+01 9.9866669e+01 1.4600000e+01 6.6666670e-02 9.9866669e+01
 9.9866669e+01 9.9866669e+01 9.9866669e+01 9.9866669e+01 9.9866669e+01
 1.0000000e+02 1.0000000e+02 1.0000000e+02 3.3333335e-02]",0.21657530676549297,436.4009939478122,0.4274625683590344
550,15,0.05,7,opinion-timeseries,mod,"[45.       73.       73.       62.766666 62.766666 40.233334 40.233334
 62.7      66.666664 67.       41.8      41.8      41.8      41.8
 35.8      32.5      32.5      30.366667 30.       30.       30.
 56.466667 62.633335 32.533333 30.       30.       30.       55.033333
 55.033333 62.433334 63.       58.066666 57.766666 62.466667 38.2
 59.133335 62.566666 62.466667 34.433334 30.266666 30.033333 55.633335
 55.633335 61.566666 63.       63.       63.       63.       49.833332
 46.266666 63.       63.       49.8      46.4      62.433334 49.4
 49.4      49.4      46.333332 46.333332 62.533333 63.       39.6
 35.      ]",-0.14181852220297608,234.66260636403402,0.34903311147815325
551,15,0.05,7,opinion-timeseries,rep,"[ 53.        100.        100.         91.2        91.2         6.
   6.         92.166664   97.76667    98.          9.833333    9.833333
   9.833333    9.833333    8.866667    6.3333335   6.3333335   3.
   3.          3.          3.         87.666664   96.6         6.8
   3.          3.          3.         88.1        88.1        97.86667
  98.         92.833336   91.4        97.96667     8.5        92.666664
  98.         97.833336    8.3         3.1         3.         88.3
  88.3        94.76667    97.96667    98.         98.         98.
  40.5        15.7        98.         98.         39.9        15.166667
  95.63333    33.1        33.1        33.1        13.266666   13.266666
  95.53333    98.         11.166667    3.0333333]",-0.0007591012499082767,351.7612413101623,0.6701290418244397
552,15,0.05,8,opinion-timeseries,dem,"[ 62.         62.         62.          0.          0.          0.
   0.         99.51724    99.51724    99.51724    99.51724    99.51724
  99.51724    99.51724    96.51724    96.51724    96.51724    96.51724
  64.          7.965517    0.          0.         86.68965     1.5862069
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.         99.86207
  99.86207   100.        100.        100.        100.         99.034485
  99.034485   97.51724    97.51724   100.        100.        100.
 100.         17.48276   100.        100.         89.655174   23.034483
 100.        100.        100.        100.        100.        100.
 100.        100.        100.          0.       ]",0.26582970682035256,405.84025692969965,0.3964583576561778
553,15,0.05,8,opinion-timeseries,mod,"[46.       78.793106 79.       73.37931  73.37931  46.75862  46.75862
 74.034485 75.       75.       48.41379  48.41379  48.41379  48.41379
 48.37931  48.172413 48.172413 37.068966 37.068966 37.068966 37.
 72.10345  74.965515 47.827587 37.068966 37.       37.       72.68965
 72.68965  75.       75.       73.793106 74.13793  75.       48.931034
 74.206894 75.       75.       49.03448  40.58621  38.24138  72.413795
 72.413795 75.       75.       75.       75.       75.       70.82758
 69.10345  75.       75.       71.       69.413795 74.86207  70.965515
 70.965515 70.965515 69.24138  69.24138  74.793106 75.       48.931034
 40.896553]",0.07138892853361568,162.68519000631565,0.21740145183177195
554,15,0.05,8,opinion-timeseries,rep,"[ 55.        100.        100.         95.10345    95.10345    12.689655
  12.689655   97.034485  100.        100.         19.827587   19.827587
  19.827587   19.827587   19.37931    17.275862   17.275862    3.
   3.          3.          3.         94.586205   99.86207    16.413794
   3.0344827   3.          3.         94.10345    94.10345   100.
 100.         97.68965    96.89655    99.965515   19.586206   97.37931
 100.         99.86207    18.896551    3.586207    3.         94.51724
  94.51724    98.48276   100.        100.        100.        100.
  91.13793    70.68965   100.        100.         93.72414    78.206894
  99.55173    90.55173    90.55173    90.55173    72.13793    72.13793
  99.655174  100.         20.241379    4.586207 ]",0.16647625747004524,320.3135816517194,0.6047376298133704
555,15,0.05,9,opinion-timeseries,dem,"[ 60.          60.          60.           0.           0.
   0.           0.          98.433334    98.433334    98.433334
  98.433334    98.433334    98.433334    98.433334    93.53333
  93.53333     93.53333     93.53333     74.1         11.166667
   0.           0.          51.1          0.43333334   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  98.666664    98.666664   100.         100.         100.
 100.          97.2         97.2         97.2         97.2
 100.         100.         100.         100.           9.633333
 100.         100.          60.566666     1.2333333   99.933334
  99.933334    99.933334    99.933334    99.933334    99.933334
 100.         100.         100.           0.        ]",0.2532579293732799,413.8445852912643,0.4065406887414402
556,15,0.05,9,opinion-timeseries,mod,"[44.       67.63333  68.       54.733334 54.733334 24.2      24.2
 57.433334 61.633335 62.       25.933332 25.933332 25.933332 25.933332
 24.866667 24.7      24.7      21.       21.       21.       21.
 51.833332 59.566666 25.2      21.       21.       21.       51.566666
 51.566666 59.066666 59.9      57.033333 55.766666 59.5      25.1
 56.566666 59.8      59.966667 26.233334 21.266666 21.       52.766666
 52.766666 59.2      60.       61.       61.       61.       57.966667
 56.166668 61.       61.       56.966667 56.       60.6      56.833332
 56.833332 56.833332 56.       56.       60.833332 61.       26.833334
 22.1     ]",0.049752519607714665,272.8888518284431,0.3943028225498153
557,15,0.05,9,opinion-timeseries,rep,"[49.        99.        99.        85.63333   85.63333    5.633333
  5.633333  87.666664  97.933334  98.         8.433333   8.433333
  8.433333   8.433333   8.033334   7.0666666  7.0666666  4.
  4.         4.         4.        83.933334  97.7        7.4333334
  4.         4.         4.        82.53333   82.53333   97.73333
 98.        89.933334  85.86667   97.7        7.5333333 87.1
 97.7       97.833336   8.9        4.0333333  4.        83.96667
 83.96667   97.666664  98.        98.        98.        98.
 87.53333   55.6       98.        98.        69.666664  39.9
 96.7       69.23333   69.23333   69.23333   38.766666  38.766666
 97.23333   98.         9.066667   4.1      ]",0.11803799463982276,325.8835805285317,0.5970510513031055
558,15,0.1,0,opinion-timeseries,dem,"[62.       62.       62.        0.        0.        0.        0.
 91.566666 91.566666 91.566666 91.566666 91.566666 91.566666 91.566666
 91.566666 91.566666 91.566666 91.566666 91.566666 91.566666  0.
  0.       99.        0.5       0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 93.13333  93.13333  99.       99.       99.       99.       91.1
 91.1      91.1      91.1      99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
  0.      ]",0.33628126290349836,379.6742457981953,0.33633068072005756
559,15,0.1,0,opinion-timeseries,mod,"[44.       50.       50.       38.033333 38.033333 36.       36.
 38.       38.       38.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 38.       38.       36.       36.       36.       36.       38.
 38.       38.       38.       38.       38.       38.       36.
 38.       38.       38.       36.       36.       36.       38.
 38.       38.       38.       38.       38.       38.       38.
 38.       38.       38.       38.       38.       38.       38.
 38.       38.       38.       38.       38.       38.       36.
 36.      ]",-0.4658488464807917,302.17294897402917,0.48014132170689805
560,15,0.1,0,opinion-timeseries,rep,"[44.        87.        87.        58.666668  58.666668   6.0666666
  6.0666666 56.666668  67.9       68.         6.8333335  6.8333335
  6.8333335  6.8333335  6.8333335  6.8333335  6.8333335  5.
  5.         5.         5.        56.2       68.         6.733333
  5.         5.         5.        56.266666  56.266666  67.8
 68.        57.033333  56.766666  67.9        7.266667  56.966667
 67.9       68.         6.9333334  5.         5.        54.9
 54.9       67.63333   68.        68.        68.        68.
 68.        68.        68.        68.        68.        68.
 68.        68.        68.        68.        68.        68.
 68.        68.         7.0666666  5.       ]",0.16365101404941781,277.16422630954094,0.3922930600571266
561,15,0.1,1,opinion-timeseries,dem,"[6.1000000e+01 6.1000000e+01 6.1000000e+01 3.3333335e-02 3.3333335e-02
 3.3333335e-02 3.3333335e-02 9.8400002e+01 9.8400002e+01 9.8400002e+01
 9.8400002e+01 9.8400002e+01 9.8400002e+01 9.8400002e+01 9.8400002e+01
 9.8400002e+01 9.8400002e+01 9.8400002e+01 9.8400002e+01 9.8400002e+01
 0.0000000e+00 0.0000000e+00 1.0000000e+02 5.6666666e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 9.8500000e+01 9.8500000e+01 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 9.8199997e+01 9.8199997e+01 9.8199997e+01 9.8199997e+01
 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 1.0000000e+02 1.0000000e+02 0.0000000e+00]",0.3210059317007299,382.7130202103528,0.3590330371976683
562,15,0.1,1,opinion-timeseries,mod,"[41.       56.       56.       43.       43.       39.5      39.5
 43.       43.       43.       39.466667 39.466667 39.466667 39.466667
 39.466667 39.466667 39.466667 39.       39.       39.       39.
 43.       43.       39.333332 39.       39.       39.       43.
 43.       43.       43.       43.       43.       43.       39.433334
 43.       43.       43.       39.5      39.       39.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       39.566666
 39.      ]",-0.27948128667943106,268.9805429307476,0.4263163781602113
563,15,0.1,1,opinion-timeseries,rep,"[45.       94.833336 95.       77.63333  77.63333  20.933332 20.933332
 78.26667  82.96667  83.       21.633333 21.633333 21.633333 21.633333
 21.633333 21.633333 21.633333 18.       18.       18.       18.
 75.5      83.       21.7      18.       18.       18.       76.933334
 76.933334 83.       83.       77.9      78.26667  83.       21.5
 77.833336 82.933334 83.       21.166666 18.266666 18.       77.1
 77.1      82.96667  83.       83.       83.       83.       83.
 83.       83.       83.       83.       83.       83.       83.
 83.       83.       83.       83.       83.       83.       21.466667
 18.3     ]",0.19651443304464694,236.69466723453527,0.4245942018526822
564,15,0.1,2,opinion-timeseries,dem,"[68.       68.       68.        0.        0.        0.        0.
 62.206898 62.206898 62.206898 62.206898 62.206898 62.206898 62.206898
 62.206898 62.206898 62.206898 62.206898 62.206898 62.206898  0.
  0.       93.72414   0.        0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 63.75862  63.75862  96.206894 96.206894 96.206894 96.206894 67.17242
 67.17242  67.17242  67.17242  96.655174 97.       97.       97.
 97.       97.       97.       97.       97.       97.       97.
 97.       97.       97.       97.       97.       97.       97.
  0.      ]",0.4047629647509233,391.6938362456968,0.3814933789207052
565,15,0.1,2,opinion-timeseries,mod,"[39.       49.       49.       31.103449 31.103449 27.       27.
 31.       31.       31.       27.       27.       27.       27.
 27.       27.       27.       27.       27.       27.       27.
 31.       31.       27.       27.       27.       27.       31.
 31.       31.       31.       31.       31.       31.       27.
 31.       31.       31.       27.       27.       27.       31.
 31.       31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       27.
 27.      ]",-0.42075639090144823,362.0420514961769,0.5816500304957565
566,15,0.1,2,opinion-timeseries,rep,"[53.        92.13793   94.        23.275862  23.275862   3.137931
  3.137931  20.51724   29.724138  34.75862    3.1724138  3.1724138
  3.1724138  3.1724138  3.1724138  3.1724138  3.1724138  3.
  3.         3.         3.        21.931034  35.03448    3.0689654
  3.         3.         3.        21.275862  21.275862  31.51724
 35.03448   22.344828  22.586206  32.24138    3.2068965 21.241379
 30.724138  34.896553   3.1034484  3.         3.        20.206896
 20.206896  30.206896  34.75862   36.        36.        36.
 36.        36.        36.        36.        36.        36.
 36.        36.        36.        36.        36.        36.
 36.        36.         3.0344827  3.       ]",-0.12074256082963593,361.92823898766744,0.68980431924006
567,15,0.1,3,opinion-timeseries,dem,"[ 61.          61.          61.           0.           0.
   0.           0.          92.96667     92.96667     92.96667
  92.96667     92.96667     92.96667     92.96667     92.96667
  92.96667     92.96667     92.96667     92.96667     92.96667
   0.           0.          99.666664     0.33333334   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  93.6         93.6        100.         100.         100.
 100.          91.566666    91.566666    91.566666    91.566666
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.           0.        ]",0.33832112956036264,380.3966433943981,0.3440001061039245
568,15,0.1,3,opinion-timeseries,mod,"[44.       58.       58.       39.566666 39.566666 35.1      35.1
 39.6      40.       40.       35.1      35.1      35.1      35.1
 35.1      35.1      35.1      35.       35.       35.       35.
 39.466667 40.       35.166668 35.       35.       35.       39.7
 39.7      40.       40.       39.633335 39.566666 40.       35.3
 39.733334 40.       40.       35.2      35.       35.       39.3
 39.3      40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       35.266666
 35.      ]",-0.34639300363990944,295.9493806123842,0.4718673403412509
569,15,0.1,3,opinion-timeseries,rep,"[45.        93.        93.        51.766666  51.766666   7.9666667
  7.9666667 53.4       67.5       68.         9.166667   9.166667
  9.166667   9.166667   9.166667   9.166667   9.166667   6.
  6.         6.         6.        51.333332  68.         9.166667
  6.         6.         6.        50.2       50.2       66.833336
 67.96667   53.666668  52.533333  66.86667    9.1       52.433334
 67.13333   68.         8.866667   6.         6.        50.366665
 50.366665  66.96667   68.        68.        68.        68.
 68.        68.        68.        68.        68.        68.
 68.        68.        68.        68.        68.        68.
 68.        68.         8.6        6.       ]",0.1551999338706674,272.89937516302876,0.39033610501693056
570,15,0.1,4,opinion-timeseries,dem,"[ 56.       56.       56.        0.        0.        0.        0.
  94.96667  94.96667  94.96667  94.96667  94.96667  94.96667  94.96667
  94.96667  94.96667  94.96667  94.96667  94.96667  94.96667   0.
   0.       99.86667   0.3       0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  94.4      94.4     100.      100.      100.      100.       94.9
  94.9      94.9      94.9     100.      100.      100.      100.
 100.      100.      100.      100.      100.      100.      100.
 100.      100.      100.      100.      100.      100.      100.
   0.     ]",0.34593565311054286,381.46292724506617,0.3506692651900061
571,15,0.1,4,opinion-timeseries,mod,"[43.       53.       53.       43.333332 43.333332 36.       36.
 43.       43.       43.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 43.       43.       36.       36.       36.       36.       43.
 43.       43.       43.       43.       43.       43.       36.
 43.       43.       43.       36.       36.       36.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       36.
 36.      ]",-0.15303344727570653,278.6337412904784,0.43988163878537395
572,15,0.1,4,opinion-timeseries,rep,"[49.       92.76667  92.96667  69.26667  69.26667   8.966666  8.966666
 66.433334 78.433334 79.833336  9.733334  9.733334  9.733334  9.733334
  9.733334  9.733334  9.733334  7.        7.        7.        7.
 65.4      79.73333  10.066667  7.        7.        7.       66.066666
 66.066666 78.36667  79.933334 66.46667  66.933334 78.7       9.733334
 67.433334 78.76667  79.9       9.666667  7.        7.       66.
 66.       78.26667  79.833336 80.       80.       80.       80.
 80.       80.       80.       80.       80.       80.       80.
 80.       80.       80.       80.       80.       80.        9.7
  7.      ]",0.19172201224823235,275.49460762245707,0.4429496276679615
573,15,0.1,5,opinion-timeseries,dem,"[ 64.        64.        64.         0.         0.         0.
   0.        99.        99.        99.        99.        99.
  99.        99.        99.        99.        99.        99.
  99.        99.         0.         0.       100.         4.1
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.        99.4
  99.4      100.       100.       100.       100.        98.566666
  98.566666  98.566666  98.566666 100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.         0.3     ]",0.3117795308048801,382.0820133192354,0.35833909501454364
574,15,0.1,5,opinion-timeseries,mod,"[48.       60.9      61.       54.266666 54.266666 46.733334 46.733334
 54.466667 55.       55.       46.566666 46.566666 46.566666 46.566666
 46.566666 46.566666 46.566666 46.       46.       46.       46.
 54.333332 55.       46.433334 46.       46.       46.       54.2
 54.2      55.       55.       54.466667 54.433334 55.       46.166668
 54.466667 55.       55.       46.433334 46.       46.       54.133335
 54.133335 55.       55.       55.       55.       55.       55.
 55.       55.       55.       55.       55.       55.       55.
 55.       55.       55.       55.       55.       55.       46.633335
 46.      ]",0.023729389566347202,194.23166686326948,0.2997023988365491
