,ws_p,ws_k,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
1765,0.25,15,0.75,6,opinion-timeseries,mod,"[4.8000000e+01 9.7099998e+01 9.9166664e+01 5.0000000e+00 8.0000001e-01
 6.6666670e-02 0.0000000e+00 7.4500000e+01 9.3566666e+01 2.3700001e+01
 6.6666670e-02 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4633331e+01 8.0033333e+01 4.7333331e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.4666664e+01 1.8700001e+01 7.9133331e+01
 9.4800003e+01 7.6500000e+01 7.5666664e+01 9.4833336e+01 2.2033333e+01
 8.1500000e+01 9.5433334e+01 8.0400002e+01 5.0333333e+00 4.0000001e-01
 3.3333335e-02 9.3533333e+01 1.4333333e+00 1.9166666e+01 1.9733334e+01
 7.9566666e+01 7.9866669e+01 8.0000000e+01 5.9000001e+00 1.6333333e+00
 7.9766670e+01 5.1666665e+00 1.0000000e-01 0.0000000e+00 1.8866667e+01
 4.6333332e+00 1.4666667e+00 4.6666667e-01 1.6666667e-01 6.6666670e-02
 1.8100000e+01 2.0066668e+01 1.1666666e+00 2.6666668e-01]",-0.0843918866839505,472.03606032497186,0.6905479632132564
1766,0.25,15,0.75,6,opinion-timeseries,rep,"[5.1000000e+01 9.7099998e+01 9.9300003e+01 4.5000000e+00 1.2666667e+00
 6.6666670e-02 3.3333335e-02 7.5233330e+01 9.3866669e+01 2.5966667e+01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.5833336e+01 7.9500000e+01 5.7333331e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.4199997e+01 1.8266666e+01 7.9266670e+01
 9.4500000e+01 7.6966667e+01 7.6000000e+01 9.4066666e+01 2.2333334e+01
 8.1766670e+01 9.5933334e+01 8.1033333e+01 5.1999998e+00 2.3333333e-01
 0.0000000e+00 9.3400002e+01 1.2666667e+00 1.8200001e+01 2.0333334e+01
 8.1699997e+01 8.0266670e+01 8.0033333e+01 6.3333335e+00 1.4666667e+00
 7.9800003e+01 6.8000002e+00 2.0000000e-01 0.0000000e+00 1.8666666e+01
 4.4000001e+00 1.0333333e+00 2.3333333e-01 3.3333335e-02 0.0000000e+00
 1.9500000e+01 2.1066668e+01 1.4666667e+00 4.3333334e-01]",-0.07425828835136279,406.91327689512667,0.7402160199313883
1767,0.25,15,0.75,7,opinion-timeseries,dem,"[6.9000000e+01 6.9000000e+01 6.9000000e+01 1.2333333e+00 3.6666667e-01
 3.6666667e-01 3.6666667e-01 7.5233330e+01 7.5233330e+01 1.8799999e+01
 1.5000000e+00 3.3333334e-01 1.0000000e-01 1.0000000e-01 3.3333335e-02
 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.9333334e+01 1.3666667e+00 1.3333334e-01
 3.3333335e-02 3.3333335e-02 3.3333335e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.4366669e+01 7.4366669e+01 9.3599998e+01 9.3599998e+01 9.3599998e+01
 9.3599998e+01 8.0900002e+01 4.9666667e+00 1.4000000e+00 1.4000000e+00
 9.4099998e+01 9.9500000e+01 9.9933334e+01 1.0000000e+02 2.4433332e+01
 2.0533333e+01 1.2333333e+00 1.0000000e-01 0.0000000e+00 7.4466667e+01
 7.4466667e+01 7.4466667e+01 1.9200001e+01 1.9200001e+01 1.9200001e+01
 1.9000000e+01 1.9799999e+01 1.9799999e+01 5.1999998e+00]",0.11486930899029174,569.4797029894221,0.6905510023423715
1768,0.25,15,0.75,7,opinion-timeseries,mod,"[4.2000000e+01 9.6333336e+01 9.9133331e+01 4.8666668e+00 1.4000000e+00
 3.3333335e-02 0.0000000e+00 7.4199997e+01 9.3533333e+01 2.5333334e+01
 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4533333e+01 8.0500000e+01 4.7666669e+00 3.3333335e-02
 0.0000000e+00 0.0000000e+00 7.5133331e+01 1.8833334e+01 8.0400002e+01
 9.5033333e+01 7.6833336e+01 7.5366669e+01 9.4466667e+01 2.4033333e+01
 8.1199997e+01 9.5599998e+01 8.2400002e+01 4.5999999e+00 3.0000001e-01
 0.0000000e+00 9.3900002e+01 1.0333333e+00 1.8633333e+01 1.9033333e+01
 7.8800003e+01 8.1466667e+01 7.8733330e+01 5.5666666e+00 1.1333333e+00
 8.0900002e+01 6.1333332e+00 1.6666667e-01 0.0000000e+00 1.8633333e+01
 4.0999999e+00 1.0333333e+00 3.0000001e-01 1.0000000e-01 3.3333335e-02
 1.8866667e+01 1.9600000e+01 1.0333333e+00 2.0000000e-01]",-0.07586213658126477,472.08424233130677,0.6927720804422259
1769,0.25,15,0.75,7,opinion-timeseries,rep,"[4.1000000e+01 9.6033333e+01 9.9000000e+01 4.0666666e+00 1.0333333e+00
 3.3333335e-02 0.0000000e+00 7.4800003e+01 9.3699997e+01 2.4700001e+01
 6.6666670e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4466667e+01 7.9133331e+01 5.7333331e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5633331e+01 1.8733334e+01 8.0500000e+01
 9.5300003e+01 7.6599998e+01 7.5233330e+01 9.4033333e+01 2.3733334e+01
 7.9666664e+01 9.5166664e+01 8.0900002e+01 5.2333331e+00 3.6666667e-01
 6.6666670e-02 9.4233330e+01 1.4666667e+00 1.8700001e+01 2.0933332e+01
 8.0866669e+01 7.9333336e+01 7.9666664e+01 6.5000000e+00 1.5666667e+00
 8.0400002e+01 6.1999998e+00 1.6666667e-01 0.0000000e+00 1.9700001e+01
 5.5333333e+00 1.5000000e+00 3.0000001e-01 1.3333334e-01 6.6666670e-02
 1.9033333e+01 1.8833334e+01 1.2333333e+00 3.0000001e-01]",-0.058997150228909015,406.34179159216615,0.7366489597283199
1770,0.25,15,0.75,8,opinion-timeseries,dem,"[6.7000000e+01 6.7000000e+01 6.7000000e+01 8.3333331e-01 2.3333333e-01
 2.3333333e-01 2.3333333e-01 7.5566666e+01 7.5566666e+01 1.8100000e+01
 1.0000000e+00 2.0000000e-01 1.6666667e-01 1.6666667e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.8833334e+01 8.9999998e-01 6.6666670e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.4166664e+01 7.4166664e+01 9.3533333e+01 9.3533333e+01 9.3533333e+01
 9.3533333e+01 8.0099998e+01 4.4666667e+00 1.1000000e+00 1.1000000e+00
 9.3466667e+01 9.9699997e+01 9.9933334e+01 1.0000000e+02 2.5400000e+01
 2.0200001e+01 1.1000000e+00 6.6666670e-02 0.0000000e+00 7.4433334e+01
 7.4433334e+01 7.4433334e+01 1.7700001e+01 1.7700001e+01 1.7700001e+01
 2.0733334e+01 2.1266666e+01 2.1266666e+01 5.0666666e+00]",0.12204995939546825,570.07147095066,0.6914153577784086
1771,0.25,15,0.75,8,opinion-timeseries,mod,"[3.6000000e+01 9.5633331e+01 9.8633331e+01 4.6999998e+00 1.1000000e+00
 1.3333334e-01 3.3333335e-02 7.6099998e+01 9.3866669e+01 2.5200001e+01
 1.3333334e-01 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.5166664e+01 8.0433334e+01 4.6666665e+00 3.3333335e-02
 0.0000000e+00 0.0000000e+00 7.5066666e+01 1.8733334e+01 7.9833336e+01
 9.4966667e+01 7.5766670e+01 7.6300003e+01 9.4233330e+01 2.2266666e+01
 8.0466667e+01 9.5599998e+01 8.0733330e+01 5.4333334e+00 3.3333334e-01
 0.0000000e+00 9.3833336e+01 1.6000000e+00 1.9133333e+01 2.1366667e+01
 8.1433334e+01 8.0900002e+01 8.1199997e+01 6.6999998e+00 1.5000000e+00
 8.0000000e+01 5.6333332e+00 6.6666670e-02 0.0000000e+00 1.8033333e+01
 4.4333334e+00 1.1333333e+00 4.6666667e-01 3.3333335e-02 0.0000000e+00
 1.8266666e+01 1.8633333e+01 1.2333333e+00 3.0000001e-01]",-0.06794649964542715,471.8470436470991,0.693996233112596
1772,0.25,15,0.75,8,opinion-timeseries,rep,"[4.5000000e+01 9.5800003e+01 9.9033333e+01 5.0999999e+00 1.3000000e+00
 3.3333335e-02 0.0000000e+00 7.5133331e+01 9.3699997e+01 2.3766666e+01
 1.0000000e-01 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.3800003e+01 8.0366669e+01 4.7666669e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5599998e+01 1.9233334e+01 7.9333336e+01
 9.5266670e+01 7.7333336e+01 7.6366669e+01 9.3733330e+01 2.2933332e+01
 8.0800003e+01 9.5233330e+01 8.0266670e+01 5.2666669e+00 3.0000001e-01
 0.0000000e+00 9.3366669e+01 1.1666666e+00 2.0833334e+01 2.0000000e+01
 8.0766670e+01 8.0433334e+01 8.0266670e+01 6.0333333e+00 1.6666666e+00
 7.9800003e+01 6.8333335e+00 0.0000000e+00 0.0000000e+00 1.7366667e+01
 4.5000000e+00 1.1333333e+00 5.0000000e-01 2.0000000e-01 6.6666670e-02
 2.0200001e+01 2.0466667e+01 1.2666667e+00 2.6666668e-01]",-0.06435484768182928,406.4592574013672,0.7370425290887634
1773,0.25,15,0.75,9,opinion-timeseries,dem,"[6.7000000e+01 6.7000000e+01 6.7000000e+01 1.1000000e+00 2.3333333e-01
 2.3333333e-01 2.3333333e-01 7.4766670e+01 7.4766670e+01 1.8500000e+01
 8.9999998e-01 2.3333333e-01 3.3333335e-02 3.3333335e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.8900000e+01 1.3666667e+00 1.6666667e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.6599998e+01 7.6599998e+01 9.3533333e+01 9.3533333e+01 9.3533333e+01
 9.3533333e+01 8.1533333e+01 5.3333335e+00 1.3333334e+00 1.3333334e+00
 9.3533333e+01 9.9633331e+01 1.0000000e+02 1.0000000e+02 2.5933332e+01
 2.0799999e+01 1.4666667e+00 3.3333335e-02 0.0000000e+00 7.6466667e+01
 7.6466667e+01 7.6466667e+01 1.8666666e+01 1.8666666e+01 1.8666666e+01
 2.0066668e+01 1.9799999e+01 1.9799999e+01 4.9666667e+00]",0.12640825309464324,569.2315839538659,0.689166325851842
1774,0.25,15,0.75,9,opinion-timeseries,mod,"[3.8000000e+01 9.5599998e+01 9.8966667e+01 5.4666667e+00 1.6000000e+00
 1.3333334e-01 6.6666670e-02 7.5433334e+01 9.4800003e+01 2.4966667e+01
 1.3333334e-01 6.6666670e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4633331e+01 8.0566666e+01 5.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.3533333e+01 1.7366667e+01 7.9500000e+01
 9.5033333e+01 7.6566666e+01 7.6533333e+01 9.4266670e+01 2.3366667e+01
 8.1900002e+01 9.5833336e+01 8.0566666e+01 5.0999999e+00 4.0000001e-01
 0.0000000e+00 9.4099998e+01 1.0666667e+00 1.9500000e+01 2.0100000e+01
 7.7599998e+01 7.9666664e+01 8.1833336e+01 6.4333334e+00 1.4333333e+00
 8.0033333e+01 6.4666667e+00 1.0000000e-01 0.0000000e+00 1.7666666e+01
 4.0000000e+00 1.0666667e+00 2.6666668e-01 6.6666670e-02 0.0000000e+00
 1.9633333e+01 1.9366667e+01 1.0666667e+00 3.3333334e-01]",-0.07262669021279487,471.8266442118162,0.6927591574364323
1775,0.25,15,0.75,9,opinion-timeseries,rep,"[4.8000000e+01 9.6933334e+01 9.9400002e+01 3.8000000e+00 1.0333333e+00
 1.6666667e-01 0.0000000e+00 7.5233330e+01 9.3500000e+01 2.5466667e+01
 1.0000000e-01 3.3333335e-02 3.3333335e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4900002e+01 8.0833336e+01 4.8333335e+00 3.3333335e-02
 0.0000000e+00 0.0000000e+00 7.5133331e+01 1.8299999e+01 7.9233330e+01
 9.5199997e+01 7.5300003e+01 7.6199997e+01 9.4533333e+01 2.3366667e+01
 8.0833336e+01 9.4599998e+01 8.0466667e+01 4.5666666e+00 2.0000000e-01
 3.3333335e-02 9.3566666e+01 1.7333333e+00 1.9066668e+01 2.0900000e+01
 8.0166664e+01 8.1000000e+01 8.0333336e+01 6.3333335e+00 1.2000000e+00
 7.8800003e+01 6.0666666e+00 1.0000000e-01 0.0000000e+00 1.9166666e+01
 5.0666666e+00 1.1333333e+00 1.6666667e-01 3.3333335e-02 0.0000000e+00
 1.8833334e+01 1.8866667e+01 1.0333333e+00 3.3333334e-01]",-0.07130194858827403,407.15647721989603,0.7391065082846704
1776,0.5,2,0.01,0,opinion-timeseries,dem,"[62.       62.       62.       60.133335 59.433334 59.433334 59.433334
 59.933334 59.933334 59.333332 58.166668 57.633335 57.1      57.1
 55.8      55.8      55.3      55.3      54.933334 54.1      53.266666
 53.266666 52.766666 51.8      50.933334 49.566666 48.733334 48.733334
 48.133335 48.133335 48.133335 48.133335 48.133335 48.133335 47.733334
 48.133335 48.133335 48.766666 48.766666 48.766666 48.766666 49.2
 48.266666 47.9      47.9      49.133335 50.133335 51.4      52.466667
 51.966667 52.033333 51.1      50.2      49.3      49.733334 49.733334
 49.733334 48.866665 48.866665 48.866665 48.833332 48.766666 48.766666
 48.4     ]",-0.878548549331771,309.67133634046957,0.40300814752400704
1777,0.5,2,0.01,0,opinion-timeseries,mod,"[44.       44.433334 45.       43.966667 43.466667 43.466667 43.466667
 43.466667 44.1      44.133335 43.6      43.6      43.6      43.6
 42.766666 42.6      42.166668 42.166668 41.9      41.4      40.233334
 40.733334 40.933334 40.133335 39.5      38.933334 38.1      38.6
 38.6      39.166668 40.       40.366665 40.733334 41.4      41.066666
 41.5      42.1      42.033333 41.533333 41.       40.566666 40.9
 40.666668 41.3      41.666668 42.3      42.9      44.       43.7
 43.366665 44.133335 44.333332 43.433334 42.5      42.1      41.633335
 41.633335 41.066666 40.733334 40.733334 41.033333 41.1      40.066666
 39.6     ]",-0.5004980605606459,269.45429637793734,0.424806141957619
1778,0.5,2,0.01,0,opinion-timeseries,rep,"[42.       42.833332 43.466667 42.533333 42.533333 41.666668 41.233334
 40.8      41.1      41.666668 40.766666 40.766666 40.766666 40.1
 40.066666 39.766666 39.766666 38.733334 38.733334 38.733334 38.4
 38.766666 39.266666 39.266666 38.166668 37.       35.9      36.6
 36.6      37.333332 37.966667 37.866665 37.7      38.166668 38.166668
 38.166668 38.8      38.433334 37.433334 36.8      35.766666 36.5
 36.066666 36.733334 37.033333 36.2      35.9      35.833332 34.9
 34.9      35.5      36.666668 36.266666 35.933334 35.433334 34.933334
 34.4      34.4      33.966667 33.666668 33.666668 33.666668 32.833332
 32.833332]",-0.877505922719647,216.3011558667228,0.3902598686764367
1779,0.5,2,0.01,1,opinion-timeseries,dem,"[65.       65.       65.       63.1      62.3      62.3      62.3
 62.566666 62.566666 61.766666 60.4      60.       59.3      59.3
 58.133335 58.133335 57.366665 57.366665 56.933334 56.166668 54.966667
 54.966667 54.466667 53.466667 52.5      52.033333 51.033333 51.033333
 50.533333 50.533333 50.533333 50.533333 50.533333 50.533333 50.033333
 50.466667 50.466667 51.166668 51.166668 51.166668 51.166668 51.1
 50.3      49.666668 49.666668 50.666668 51.866665 53.033333 53.933334
 53.166668 52.7      51.733334 50.8      50.166668 50.666668 50.666668
 50.666668 50.266666 50.266666 50.266666 50.1      50.2      50.2
 49.533333]",-0.9181115767271137,295.902017044603,0.38002791679157577
1780,0.5,2,0.01,1,opinion-timeseries,mod,"[49.       49.3      49.666668 48.066666 47.666668 47.666668 47.666668
 47.666668 48.166668 48.033333 47.466667 47.466667 47.466667 47.466667
 46.6      46.166668 45.666668 45.633335 45.233334 44.9      43.633335
 44.033333 44.966667 43.766666 42.966667 42.433334 41.433334 42.133335
 42.133335 42.566666 43.133335 43.733334 44.2      44.566666 44.033333
 44.866665 45.266666 45.233334 44.733334 44.233334 43.966667 44.133335
 43.466667 44.033333 44.133335 44.933334 45.433334 46.033333 46.133335
 45.666668 46.766666 46.4      45.566666 44.7      44.266666 43.733334
 43.733334 43.4      43.       43.       43.1      43.266666 42.366665
 42.033333]",-0.7222034596103712,246.4102262624289,0.3799976680044411
1781,0.5,2,0.01,1,opinion-timeseries,rep,"[54.       55.1      55.633335 53.6      53.6      52.4      51.9
 51.533333 52.       52.466667 51.6      51.6      51.6      51.133335
 51.133335 50.5      50.5      49.466667 49.466667 49.466667 49.033333
 49.333332 49.9      49.9      48.166668 46.366665 44.833332 45.266666
 45.266666 45.833332 46.266666 45.5      45.333332 45.833332 45.833332
 45.833332 46.266666 45.666668 44.7      43.9      43.033333 43.666668
 43.233334 43.666668 43.366665 42.5      41.166668 40.966667 40.4
 40.4      41.033333 41.766666 41.233334 40.966667 40.533333 40.366665
 40.133335 40.133335 39.6      39.233334 39.233334 39.233334 38.5
 38.5     ]",-0.8903793834843625,163.87781433174558,0.2810822991972455
1782,0.5,2,0.01,2,opinion-timeseries,dem,"[57.       57.       57.       55.666668 55.1      55.1      55.1
 55.733334 55.733334 55.066666 53.966667 53.3      52.7      52.7
 51.533333 51.533333 51.233334 51.233334 50.5      50.033333 49.3
 49.3      48.866665 48.       46.7      45.633335 44.833332 44.833332
 44.266666 44.266666 44.266666 44.266666 44.266666 44.266666 44.
 44.6      44.6      44.966667 44.966667 44.966667 44.966667 45.233334
 44.       43.466667 43.466667 44.566666 45.8      46.833332 47.666668
 47.033333 46.733334 45.666668 44.833332 44.233334 44.566666 44.566666
 44.566666 44.2      44.2      44.2      44.166668 44.233334 44.233334
 43.7     ]",-0.9021279022918933,342.8213516918509,0.45223491246411424
1783,0.5,2,0.01,2,opinion-timeseries,mod,"[44.       44.433334 44.7      43.533333 42.933334 42.933334 42.933334
 42.966667 43.433334 43.6      43.366665 43.366665 43.366665 43.366665
 42.3      42.1      41.8      41.8      41.366665 40.966667 39.7
 40.2      41.       40.233334 39.133335 38.166668 37.2      37.7
 37.7      38.466667 39.266666 39.9      40.4      41.066666 40.7
 41.5      41.766666 42.       41.6      41.233334 40.7      40.8
 40.433334 41.366665 41.4      42.466667 43.066666 43.766666 42.866665
 42.366665 43.133335 43.5      42.8      41.866665 41.533333 41.3
 41.3      41.033333 40.733334 40.733334 41.033333 41.466667 40.866665
 40.5     ]",-0.5130567355839503,271.87116898906265,0.42901792424945506
1784,0.5,2,0.01,2,opinion-timeseries,rep,"[49.       50.4      51.066666 50.133335 50.133335 49.066666 48.4
 47.933334 48.4      49.       47.8      47.8      47.8      47.366665
 47.366665 46.666668 46.666668 45.733334 45.733334 45.733334 45.333332
 45.533333 46.1      46.1      45.       43.6      42.133335 42.733334
 42.733334 43.2      43.8      43.366665 43.166668 43.8      43.8
 43.8      44.4      43.866665 42.7      41.933334 41.233334 41.733334
 41.333332 41.966667 42.033333 41.533333 40.9      40.466667 39.466667
 39.466667 40.2      41.3      40.833332 40.233334 39.9      39.466667
 38.966667 38.966667 38.366665 37.966667 37.966667 37.966667 37.166668
 37.166668]",-0.8846222360540679,176.1595622036389,0.30632855283347316
1785,0.5,2,0.01,3,opinion-timeseries,dem,"[68.       68.       68.       66.       65.433334 65.433334 65.433334
 65.8      65.8      65.23333  64.3      63.566666 63.133335 63.133335
 61.866665 61.866665 61.233334 61.233334 60.633335 60.066666 58.966667
 58.966667 58.4      57.333332 56.233334 55.1      53.933334 53.933334
 53.466667 53.466667 53.466667 53.466667 53.466667 53.466667 52.9
 53.333332 53.333332 53.566666 53.566666 53.566666 53.566666 53.5
 52.466667 52.1      52.1      53.       54.033333 54.933334 56.033333
 55.533333 55.533333 54.633335 53.366665 52.6      53.266666 53.266666
 53.266666 52.7      52.7      52.7      52.733334 52.433334 52.433334
 51.866665]",-0.9177190497311898,274.7730172306297,0.34755171954641556
1786,0.5,2,0.01,3,opinion-timeseries,mod,"[44.       44.733334 45.266666 44.166668 43.533333 43.533333 43.533333
 43.566666 44.2      44.233334 43.833332 43.833332 43.833332 43.833332
 43.033333 42.6      42.2      42.2      41.8      41.6      40.366665
 40.833332 41.2      40.366665 39.333332 38.4      37.633335 38.333332
 38.333332 39.066666 39.766666 40.3      41.033333 41.766666 41.333332
 41.566666 42.233334 42.133335 41.8      41.266666 40.833332 40.833332
 40.533333 40.966667 41.166668 42.066666 43.166668 44.       43.666668
 43.233334 43.5      43.4      42.333332 41.566666 41.366665 41.066666
 41.066666 40.5      40.1      40.1      40.166668 40.4      39.4
 38.866665]",-0.5592575229083386,270.8177375439796,0.4262502714469014
1787,0.5,2,0.01,3,opinion-timeseries,rep,"[49.       50.133335 50.666668 49.166668 49.166668 48.133335 47.666668
 47.033333 47.666668 48.3      47.333332 47.333332 47.333332 46.933334
 46.9      46.433334 46.433334 45.3      45.3      45.3      44.866665
 45.366665 46.033333 46.       44.266666 43.1      41.9      42.366665
 42.366665 42.833332 43.4      43.       42.666668 43.266666 43.266666
 43.266666 43.733334 43.333332 42.766666 42.033333 41.1      41.8
 41.466667 42.       42.233334 41.466667 40.6      39.9      39.1
 39.1      39.6      41.233334 40.733334 40.5      40.266666 39.866665
 39.533333 39.533333 39.1      38.633335 38.633335 38.633335 37.933334
 37.933334]",-0.8969746558789125,176.69571836652958,0.3086504741709848
1788,0.5,2,0.01,4,opinion-timeseries,dem,"[59.       59.       59.       57.2      56.633335 56.633335 56.633335
 57.       57.       56.5      55.5      55.066666 54.466667 54.466667
 53.5      53.5      53.066666 53.066666 52.666668 52.233334 51.033333
 51.033333 50.533333 49.3      48.266666 47.266666 46.666668 46.666668
 46.266666 46.266666 46.266666 46.266666 46.266666 46.266666 45.7
 46.133335 46.133335 46.733334 46.733334 46.733334 46.733334 47.066666
 46.366665 45.8      45.8      46.7      47.533333 48.666668 49.733334
 49.266666 49.4      48.5      47.633335 46.866665 47.4      47.4
 47.4      46.933334 46.933334 46.933334 46.766666 46.966667 46.966667
 46.566666]",-0.8852283498980372,326.7264597533398,0.42957323340903847
1789,0.5,2,0.01,4,opinion-timeseries,mod,"[51.       51.4      51.633335 50.366665 49.833332 49.833332 49.833332
 49.833332 50.266666 50.2      49.733334 49.733334 49.733334 49.7
 48.833332 48.1      47.533333 47.533333 47.1      46.666668 45.6
 46.033333 46.633335 45.766666 44.766666 43.9      43.033333 44.
 44.       44.6      45.066666 45.533333 46.1      46.533333 46.1
 46.5      47.       46.766666 46.266666 45.866665 45.433334 45.8
 45.166668 45.8      45.833332 46.1      46.833332 47.4      47.1
 46.366665 46.866665 46.866665 45.866665 44.966667 44.5      43.966667
 43.966667 43.633335 43.266666 43.266666 43.433334 43.533333 42.566666
 42.1     ]",-0.7644574605539923,236.3064274174189,0.36020270096948465
1790,0.5,2,0.01,4,opinion-timeseries,rep,"[42.       43.066666 43.7      43.       43.       42.1      41.766666
 41.466667 42.2      42.633335 41.933334 41.933334 41.933334 41.7
 41.7      41.3      41.3      40.233334 40.233334 40.2      39.766666
 40.566666 41.033333 41.033333 39.9      38.633335 37.266666 37.733334
 37.733334 38.266666 38.7      38.366665 38.466667 39.1      39.1
 39.1      39.766666 39.4      39.033333 38.1      37.333332 38.066666
 37.766666 38.533333 38.533333 38.1      37.866665 37.266666 36.733334
 36.733334 37.566666 38.7      38.133335 37.7      37.333332 36.966667
 36.666668 36.633335 36.233334 35.8      35.8      35.8      34.966667
 34.966667]",-0.8552172056410816,204.5620948292239,0.36862748192739303
1791,0.5,2,0.01,5,opinion-timeseries,dem,"[68.       68.       68.       66.23333  65.666664 65.666664 65.666664
 65.9      65.9      65.13333  63.666668 63.166668 62.566666 62.566666
 61.4      61.4      60.966667 60.966667 60.333332 59.5      58.133335
 58.133335 57.5      56.233334 55.233334 54.5      53.5      53.5
 53.033333 53.033333 53.033333 53.033333 53.033333 53.033333 52.466667
 52.8      52.8      53.2      53.2      53.2      53.2      53.066666
 51.8      51.166668 51.166668 52.1      52.866665 53.833332 54.9
 54.566666 54.233334 53.3      52.233334 51.2      51.8      51.8
 51.8      50.966667 50.966667 50.966667 51.133335 51.1      51.1
 50.533333]",-0.9332599166924087,281.08415836837344,0.3548340107321859
1792,0.5,2,0.01,5,opinion-timeseries,mod,"[41.       41.633335 42.2      41.3      40.633335 40.633335 40.633335
 40.633335 41.       41.266666 40.833332 40.833332 40.833332 40.833332
 40.133335 39.666668 39.133335 39.133335 38.466667 38.133335 37.066666
 37.466667 37.966667 37.266666 36.4      35.766666 35.133335 35.866665
 35.866665 36.3      36.966667 37.666668 38.133335 38.8      38.3
 38.966667 39.7      39.8      39.533333 39.133335 38.666668 38.633335
 38.133335 38.866665 39.233334 39.933334 40.5      41.566666 40.766666
 40.4      41.133335 41.2      40.433334 39.6      39.066666 38.633335
 38.633335 38.166668 38.       38.       38.1      37.8      37.133335
 36.733334]",-0.4980755769269454,290.9845936321994,0.46305486824642017
