,er_p,simple_spread_chance,repetition,run,pearson,euclidean,mape
5444,0.5,0.01,3,5,-0.7976417214132384,257.4207123715087,0.3859658920560544
5445,0.5,0.01,3,6,-0.6161182838861246,285.8729437750803,0.44544812685113033
5446,0.5,0.01,3,7,-0.8211027030182295,275.23774480343263,0.42004114380006463
5447,0.5,0.01,3,8,-0.8119825612344261,266.299237854427,0.4073786483417338
5448,0.5,0.01,3,9,-0.5132116044813234,249.07652137631348,0.38000946636202276
5449,0.5,0.01,3,10,-0.7905085443442451,260.6110746550581,0.3912344613788747
5450,0.5,0.01,3,11,-0.5301135824102301,299.81439771158733,0.45362983028187265
5451,0.5,0.01,3,12,-0.6631115282973329,263.805737392332,0.4040841776698613
5452,0.5,0.01,3,13,-0.7473647688218107,243.82760798022642,0.3599221208835139
5453,0.5,0.01,3,14,-0.7161494110260825,270.5127356491393,0.41174078934244257
5454,0.5,0.01,3,15,-0.6605875387293193,258.12619737160037,0.3926601511497387
5455,0.5,0.01,3,16,-0.7480778253113787,237.12456268507435,0.35633869858772776
5456,0.5,0.01,3,17,-0.829741105976102,255.72255601569896,0.38189554043520335
5457,0.5,0.01,3,18,-0.7505453021022035,263.8464516861927,0.39937299233077433
5458,0.5,0.01,3,19,-0.8674566205921744,268.1466656875635,0.41243394835558095
5459,0.5,0.01,3,20,-0.7702882861839697,275.59000797523487,0.41542617853318625
5460,0.5,0.01,3,21,-0.8235012047983655,289.3546425932125,0.4329545763027161
5461,0.5,0.01,3,22,-0.6443570714629367,251.42406168090102,0.38126514826706853
5462,0.5,0.01,3,23,-0.8425625679354344,281.2653350519527,0.4313212553006391
5463,0.5,0.01,3,24,-0.5509732025385455,270.7091864166819,0.4061419152837134
5464,0.5,0.01,3,25,-0.6641577278107379,232.36358269931233,0.3492177243853592
5465,0.5,0.01,3,26,-0.7755228120988064,260.15806351978625,0.3954974426317215
5466,0.5,0.01,3,27,-0.710948058638798,247.3218560766877,0.37407328209339846
5467,0.5,0.01,3,28,-0.7229034088761677,326.03084668441886,0.5005952667500958
5468,0.5,0.01,4,0,-0.5895143277324943,246.84288910970898,0.37819214200275364
5469,0.5,0.01,4,1,-0.8750805641921716,260.044907502547,0.3918989317376087
5470,0.5,0.01,4,2,-0.7513636248921873,236.0948258711273,0.3517552818951242
5471,0.5,0.01,4,3,-0.5689621738620491,266.37209291520884,0.4031085533562478
5472,0.5,0.01,4,4,-0.8052190375779067,251.16357254646894,0.37879923122728787
5473,0.5,0.01,4,5,-0.5868761755442846,238.7526198029927,0.3567573201956274
5474,0.5,0.01,4,6,-0.8768507157089253,273.5853283910952,0.4064932634650888
5475,0.5,0.01,4,7,-0.5672709522230711,255.90273984819498,0.3853956856989811
5476,0.5,0.01,4,8,-0.5051989747971044,239.54288659079626,0.3612249925525551
5477,0.5,0.01,4,9,-0.6569490809534071,235.27572177898892,0.34942770731151046
5478,0.5,0.01,4,10,-0.3853153401332819,222.38300958232082,0.33967402011148545
5479,0.5,0.01,4,11,-0.85691808427945,278.67886717164896,0.416044616796236
5480,0.5,0.01,4,12,-0.6012662828443414,223.3326861503119,0.33349056176013625
5481,0.5,0.01,4,13,-0.7096648703193248,268.2403835850354,0.4003579867228127
5482,0.5,0.01,4,14,-0.768347452968246,265.9320762581092,0.3909312452886506
5483,0.5,0.01,4,15,-0.6464455955445395,258.0419265342377,0.3909241503546291
5484,0.5,0.01,4,16,-0.663615711477706,252.85555457246585,0.37858056974546633
5485,0.5,0.01,4,17,-0.5878381841088727,221.43068353861767,0.33057988617911616
5486,0.5,0.01,4,18,-0.6511179697408348,286.38853791391654,0.43512392264360794
5487,0.5,0.01,4,19,-0.4946532017530744,222.79244612337206,0.33510576948196097
5488,0.5,0.01,4,20,-0.7308425123057684,252.52021366160633,0.37931347142413624
5489,0.5,0.01,4,21,-0.6224287838810643,253.0956377375394,0.3833772620854365
5490,0.5,0.01,4,22,-0.8111414900621878,258.2393813598137,0.384449018836333
5491,0.5,0.01,4,23,-0.810817536072065,247.75022083895033,0.3753176054087967
5492,0.5,0.01,4,24,-0.8563851939379589,278.67859438286007,0.4223413175038924
5493,0.5,0.01,4,25,-0.8097672512470195,278.3300274712154,0.4179074631249297
5494,0.5,0.01,4,26,-0.7880998125110737,267.24912141576584,0.3977833164155376
5495,0.5,0.01,4,27,-0.5723411336483558,245.2497440954701,0.36774943870252547
5496,0.5,0.01,4,28,-0.6804740434882031,252.94006947881692,0.38160237547653936
5497,0.5,0.01,4,29,-0.8539841208068467,284.7418185080264,0.4309242757286171
5498,0.5,0.01,5,0,-0.6036121295014989,262.00505591789675,0.3980979200586165
5499,0.5,0.01,5,1,-0.5532869380514209,274.9342466917182,0.41937911667598354
5500,0.5,0.01,5,2,-0.5951283597491845,276.41127075872447,0.4182168736007826
5501,0.5,0.01,5,3,-0.8271637714541522,292.1826686161187,0.4529712879350892
5502,0.5,0.01,5,4,-0.7367155361265145,299.4923626891321,0.45823635689821146
5503,0.5,0.01,5,5,-0.40680321683577797,272.2841891066338,0.4141068035998532
5504,0.5,0.01,5,6,-0.7521547862672205,284.09357327167373,0.43373811835721204
5505,0.5,0.01,5,7,-0.23800827034985092,243.34343639273894,0.36832149357210553
5506,0.5,0.01,5,8,-0.5637289479525028,269.7045956741991,0.4161931508809468
5507,0.5,0.01,5,9,-0.5943579602741164,266.0680492530499,0.40784542135674867
5508,0.5,0.01,5,10,-0.5417603303703088,273.3129985981085,0.42099944434720143
5509,0.5,0.01,5,11,-0.7710984810576159,287.56825235566737,0.4424447212310058
5510,0.5,0.01,5,12,-0.106461290242789,250.41010068109904,0.38862856583657296
5511,0.5,0.01,5,13,-0.43997292857950976,259.5854229547949,0.39661717563187854
5512,0.5,0.01,5,14,-0.6061245104073056,255.0212569408243,0.38982699453179764
5513,0.5,0.01,5,15,-0.5886946571577625,276.7137577404507,0.43241312561020556
5514,0.5,0.01,5,16,-0.7097804724784876,281.89702178944344,0.43231934983001796
5515,0.5,0.01,5,17,-0.7721308076563238,283.3488439370468,0.42711324374662496
5516,0.5,0.01,5,18,-0.5072887944153833,264.7609296886723,0.4016324830679454
5517,0.5,0.01,5,19,-0.8025383870068384,294.16326952359356,0.44640596078166356
5518,0.5,0.01,5,20,-0.24695819310189757,236.81886562793136,0.36526718765504884
5519,0.5,0.01,5,21,-0.891911075824824,246.07733612466822,0.36427582862922897
5520,0.5,0.01,5,22,-0.7911362118816534,282.23273629851036,0.43480026411438205
5521,0.5,0.01,5,23,-0.6196671998029619,284.7989094807388,0.4371676203564914
5522,0.5,0.01,5,24,-0.6076273141461844,288.1506769325808,0.444306510878477
5523,0.5,0.01,5,25,-0.6840531483715987,267.07201666637394,0.4074846243417916
5524,0.5,0.01,5,26,-0.40982769972444033,288.13643721370386,0.4448187727209989
5525,0.5,0.01,5,27,-0.7398282618488133,283.24193161399796,0.4335072353702303
5526,0.5,0.01,5,28,-0.8317883319678225,291.49826540441853,0.4456811896772601
5527,0.5,0.01,5,29,-0.7661530585155761,209.53532361966623,0.30606885594107247
5528,0.5,0.01,6,0,-0.6602855490055323,290.94425243915794,0.4408208090324232
5529,0.5,0.01,6,1,-0.7147057120541028,266.05854116821746,0.4137830000355381
5530,0.5,0.01,6,2,-0.6362387800352841,284.704567105133,0.4313976927647447
5531,0.5,0.01,6,3,-0.6784209545993732,274.664243221745,0.42124688579841485
5532,0.5,0.01,6,4,-0.5577124653086122,258.3668158539958,0.3996495260356239
5533,0.5,0.01,6,5,-0.7937475844129783,266.5357195914393,0.41159838390415016
5534,0.5,0.01,6,6,-0.7399799521992868,248.46766728062425,0.37333479513574463
5535,0.5,0.01,6,7,-0.7844894911865913,269.3947306670123,0.40603718456219173
5536,0.5,0.01,6,8,-0.840324567203126,263.98611906351533,0.4026972851525361
5537,0.5,0.01,6,9,-0.7890924438385577,273.01475842516896,0.4093196432507004
5538,0.5,0.01,6,10,-0.679790375031431,272.82561606112483,0.4201932734609722
5539,0.5,0.01,6,11,-0.5445018956589361,279.03701139260994,0.42744087748675524
5540,0.5,0.01,6,12,-0.8027777907519374,262.16951339313107,0.3911188005635442
5541,0.5,0.01,6,13,-0.7131449219054575,282.5843959532405,0.42238658849292166
5542,0.5,0.01,6,14,-0.7940927557712856,283.48182232112134,0.4333930579564602
5543,0.5,0.01,6,15,-0.7981013871118283,273.1999705076893,0.4198476013211893
5544,0.5,0.01,6,16,-0.5746242166529653,261.1334747107541,0.3987282305235804
5545,0.5,0.01,6,17,-0.7682559905595818,248.5585735394324,0.3720839056619177
5546,0.5,0.01,6,18,-0.7961971280763541,280.2780923619062,0.4250328866522695
5547,0.5,0.01,6,19,-0.6083416267191644,248.09705112168115,0.38007278428019947
5548,0.5,0.01,6,20,,607.0677005481544,1.0
5549,0.5,0.01,6,21,-0.6162945375670799,269.30630932272203,0.4103657700366911
5550,0.5,0.01,6,22,-0.7315355841645835,268.49364308399873,0.40342084457215144
5551,0.5,0.01,6,23,-0.8085177401693899,281.5475658117546,0.42740107852144
5552,0.5,0.01,6,24,-0.6877331101860616,269.4611680779921,0.41039508171348543
5553,0.5,0.01,6,25,-0.8336078288223555,296.91985360497364,0.4554351983471862
5554,0.5,0.01,6,26,-0.8428666663827741,280.94852500664473,0.4302256110294386
5555,0.5,0.01,6,27,-0.6707130307892939,255.19641253960162,0.39148782073473093
5556,0.5,0.01,6,28,-0.5486483873807179,256.2313374374974,0.3887516514672274
5557,0.5,0.01,6,29,-0.41375944715308305,254.09202480913154,0.39268598517261016
5558,0.5,0.01,7,0,-0.7214767605509357,259.2549122702691,0.3972101655265227
5559,0.5,0.01,7,1,-0.6633315496455144,246.13906306158228,0.3708003446216477
5560,0.5,0.01,7,2,-0.8122974908969735,234.97155740783376,0.3495523039823776
5561,0.5,0.01,7,3,-0.6442023636570712,280.91535775247814,0.43205338610724175
5562,0.5,0.01,7,4,-0.6688402530720868,262.8658971188177,0.4015204023255861
5563,0.5,0.01,7,5,-0.5044652284620796,253.96304672854845,0.3825116621720486
5564,0.5,0.01,7,6,-0.7652335867908553,260.1543751927529,0.3995398672728781
5565,0.5,0.01,7,7,-0.8125254623481699,263.70853886436595,0.4047811685741382
5566,0.5,0.01,7,8,-0.7402727574721976,259.49570485577607,0.38623181191585393
5567,0.5,0.01,7,9,-0.43726184866446616,246.06885464752403,0.3696644192676423
5568,0.5,0.01,7,10,-0.8321754214008218,258.56423900174406,0.3955544942596734
5569,0.5,0.01,7,11,-0.7793862971096669,267.6432122851208,0.40792032871927003
5570,0.5,0.01,7,12,-0.6540611188844119,246.96229210402532,0.3793484270428429
5571,0.5,0.01,7,13,-0.7217789550359793,257.2687280229646,0.3959677604132872
5572,0.5,0.01,7,14,-0.7919221994524203,297.44527059324946,0.4508154749589423
5573,0.5,0.01,7,15,-0.818595727445247,297.4029547769018,0.45209169953051026
5574,0.5,0.01,7,16,-0.7470151391910612,276.09534707679154,0.42350205389540735
5575,0.5,0.01,7,17,-0.6309615741893208,242.87651833894304,0.36689770950505185
5576,0.5,0.01,7,18,-0.8792491420866377,274.9106103098129,0.4099934346469835
5577,0.5,0.01,7,19,-0.7852789480955858,275.27581375471345,0.4111480725942032
5578,0.5,0.01,7,20,-0.3900256270849369,236.088446652631,0.3564695833041336
5579,0.5,0.01,7,21,-0.6817623202377359,259.1049099228582,0.3931890653372703
5580,0.5,0.01,7,22,-0.816574756937774,255.4112249037142,0.38404774020067584
5581,0.5,0.01,7,23,-0.6581844351241689,277.1239240239663,0.4261985830585236
5582,0.5,0.01,7,24,-0.684925700899124,259.02038964931893,0.3858708803240729
5583,0.5,0.01,7,25,-0.7979791830804751,260.88634691368316,0.4048117296257934
5584,0.5,0.01,7,26,-0.45011807119126374,253.20706874273276,0.3870201446461335
5585,0.5,0.01,7,27,-0.752902165900094,263.77087209859087,0.40550628571497965
5586,0.5,0.01,7,28,,607.0677005481544,1.0
5587,0.5,0.01,7,29,-0.7561714482444856,271.3611149774559,0.41116914370100205
5588,0.5,0.01,8,0,-0.760421015904975,223.11008344386497,0.3330888310453527
5589,0.5,0.01,8,1,-0.8653109270755847,269.3198600585445,0.39873165236066194
5590,0.5,0.01,8,2,-0.8640099488216487,273.221513872717,0.397676721992402
5591,0.5,0.01,8,3,-0.6125836988775256,276.04544851371486,0.41726370345127367
5592,0.5,0.01,8,4,-0.829413669069876,227.79057475416298,0.3350164032574581
5593,0.5,0.01,8,5,-0.6863559563594985,252.54084251066487,0.3746067885461512
5594,0.5,0.01,8,6,-0.7276810568216271,287.0488261243657,0.43653860345342793
5595,0.5,0.01,8,7,-0.7936428658587987,231.9225029700502,0.33023638305819714
5596,0.5,0.01,8,8,-0.7744427847972908,225.19103832914448,0.3249362972878549
5597,0.5,0.01,8,9,-0.7874770760037294,227.1563557817583,0.3396093723490761
5598,0.5,0.01,8,10,-0.6545905401493809,209.44788225616654,0.30959946217844264
5599,0.5,0.01,8,11,-0.6277193175874906,268.5750696805943,0.4099166895070219
5600,0.5,0.01,8,12,-0.6459740870004024,222.114370094763,0.33091285857485264
5601,0.5,0.01,8,13,-0.8162817808298405,238.6423931956206,0.35086223271091715
5602,0.5,0.01,8,14,-0.7498617494523171,278.5903246012451,0.42401988213371955
5603,0.5,0.01,8,15,-0.8102598153802377,227.82667965686338,0.3326904734783064
5604,0.5,0.01,8,16,-0.8410783880482429,263.4194039598885,0.38553777863572397
5605,0.5,0.01,8,17,-0.7952430868196619,240.12669882723546,0.35358876896635233
5606,0.5,0.01,8,18,-0.786660058556448,254.2902313693271,0.36838679545821446
5607,0.5,0.01,8,19,-0.8917251524839703,236.97662719320434,0.34856508935744585
5608,0.5,0.01,8,20,-0.7576842505043772,246.37103358098008,0.36333501146017994
5609,0.5,0.01,8,21,-0.7903581983718838,235.77178909704034,0.3397173382146357
5610,0.5,0.01,8,22,-0.3979433030545412,206.83693541362973,0.31117756271564273
5611,0.5,0.01,8,23,-0.7622340325159737,222.2555611879902,0.32982610717088184
5612,0.5,0.01,8,24,-0.8572039950308766,251.07225812469855,0.37263046142874606
5613,0.5,0.01,8,25,-0.6460287215801405,222.51424815707728,0.32833378842031286
5614,0.5,0.01,8,26,-0.7208821175851768,216.2600661096042,0.31490461874879144
5615,0.5,0.01,8,27,-0.8509997723662309,242.34535726042648,0.3515419191252918
5616,0.5,0.01,8,28,-0.8416283095321934,229.45867280293612,0.33583801362860305
5617,0.5,0.01,9,0,-0.7544242528067064,285.0927574526458,0.43864157986124824
5618,0.5,0.01,9,1,-0.7660372010963571,289.3808005433357,0.44609019100536185
5619,0.5,0.01,9,2,-0.5004876304687705,258.0699675607104,0.3974641729927854
5620,0.5,0.01,9,3,-0.5158091247975971,271.3370875224172,0.407918356253667
5621,0.5,0.01,9,4,-0.45016300835077927,284.3493909405383,0.43831159602563097
5622,0.5,0.01,9,5,-0.8111725308032903,295.5921772381312,0.4439111052938556
5623,0.5,0.01,9,6,-0.7894077659383093,293.1385680329875,0.444809802937484
5624,0.5,0.01,9,7,-0.7051400652500961,268.2574633554796,0.4085189969852214
5625,0.5,0.01,9,8,-0.6814093535945792,268.2610445370555,0.4142866009730917
5626,0.5,0.01,9,9,-0.7985205037059346,295.66312275949605,0.4550001614627226
5627,0.5,0.01,9,10,-0.6208565685374915,295.87566243700513,0.45940568586659847
5628,0.5,0.01,9,11,-0.607737590862741,268.18289925612345,0.41248493616796034
5629,0.5,0.01,9,12,-0.35162471162129677,267.7844034499924,0.4139281524484959
5630,0.5,0.01,9,13,-0.5222039494617241,296.5576073087276,0.45774041164470797
5631,0.5,0.01,9,14,-0.6890400418376682,283.27216195586857,0.43679544566343836
5632,0.5,0.01,9,15,-0.6613765778781224,288.3067823241741,0.45025813241330476
5633,0.5,0.01,9,16,-0.5858955185756999,275.2607224661388,0.4186646519905623
5634,0.5,0.01,9,17,-0.5207195720090286,282.88317993631495,0.4394533972823535
5635,0.5,0.01,9,18,-0.45108793626174964,281.1983281324481,0.4413179823529847
5636,0.5,0.01,9,19,-0.6210257294416722,266.35013562948666,0.406600702962221
5637,0.5,0.01,9,20,-0.49968783788124727,265.510741092008,0.4084662434687045
5638,0.5,0.01,9,21,-0.3747953014587855,271.11866063393626,0.4240001927785951
5639,0.5,0.01,9,22,-0.6623284901222554,285.86481822150466,0.44163402379579936
5640,0.5,0.01,9,23,-0.503140965744686,265.0733457058898,0.4000585448785616
5641,0.5,0.01,9,24,-0.6777107807939817,286.3733753465378,0.43416662235324205
5642,0.5,0.01,9,25,-0.5621889386500638,270.1654877037537,0.4139822588949409
5643,0.5,0.01,9,26,-0.6343785751481451,301.27135309556905,0.46807627997102186
5644,0.5,0.01,9,27,-0.17630063876162064,254.03739488650106,0.3887745665827984
5645,0.5,0.01,9,28,-0.77054597755219,273.07962914434296,0.41802330919737934
5646,0.5,0.01,9,29,-0.8395004987703011,273.8760817965639,0.40760795724046345
5647,0.5,0.05,0,0,-0.32286278801553253,351.24876141163094,0.5277785587666086
5648,0.5,0.05,0,1,-0.5434519014521103,378.0924790074144,0.5731986318278396
5649,0.5,0.05,0,2,-0.252748581714268,372.09279699622954,0.5630756508482939
5650,0.5,0.05,0,3,-0.38370639028447484,387.4510805914165,0.5889487823578653
5651,0.5,0.05,0,4,-0.3864947243516157,369.9079858365728,0.5619859901013539
5652,0.5,0.05,0,5,-0.3243768554580702,372.9130538122342,0.5674860345625025
5653,0.5,0.05,0,6,-0.36006448021976345,380.2272422083136,0.5819703399556361
5654,0.5,0.05,0,7,-0.46270397598753327,373.99917394246125,0.5680642805682531
5655,0.5,0.05,0,8,-0.3198569088354928,350.66550715503155,0.5347753248339627
5656,0.5,0.05,0,9,-0.30918430467093516,358.8149913989129,0.5476922857108885
5657,0.5,0.05,0,10,-0.5211486593882636,378.8742112374291,0.5740060810361736
5658,0.5,0.05,0,11,-0.3954093248019728,360.34044081013025,0.5490927635665767
5659,0.5,0.05,0,12,-0.19430292743474387,359.3145946724817,0.5432177200185767
5660,0.5,0.05,0,13,-0.3467473432171473,362.94826887844437,0.5539292950345954
5661,0.5,0.05,0,14,-0.36418451150038034,364.8038113960159,0.5481706589712544
5662,0.5,0.05,0,15,-0.32593645254322734,359.43216967750686,0.5436578027531564
5663,0.5,0.05,0,16,-0.26165201293715534,357.52451016718607,0.5440705066555352
5664,0.5,0.05,0,17,-0.37180196457003173,372.7681618966037,0.5682065551010083
5665,0.5,0.05,0,18,-0.31033759103955527,363.33687161307165,0.5569078847425226
5666,0.5,0.05,0,19,-0.3963585661298903,371.346156732905,0.570832763750222
5667,0.5,0.05,0,20,-0.5435579754024698,388.0593970836845,0.590644175857503
5668,0.5,0.05,0,21,-0.4675272943639038,375.1193016413319,0.5667242196966931
5669,0.5,0.05,0,22,-0.4889784586026167,386.76625195716014,0.5853804902632332
5670,0.5,0.05,0,23,-0.4017336472212874,349.4889531111755,0.5334738059739214
5671,0.5,0.05,0,24,-0.5876084749784892,374.220287975645,0.5679551790184316
5672,0.5,0.05,0,25,-0.3661694842403786,380.7942302283239,0.5809090599667791
5673,0.5,0.05,0,26,-0.41257989164080505,354.24898184503576,0.5428237001706017
5674,0.5,0.05,0,27,-0.25851528914143024,356.1961767229471,0.5375314074364459
5675,0.5,0.05,0,28,-0.39205582347571005,379.34937533467814,0.5741674035370221
5676,0.5,0.05,0,29,-0.33639872009254074,371.32219666733,0.5661332172191836
5677,0.5,0.05,1,0,-0.37532830951441953,370.9617673877676,0.5630736724195585
5678,0.5,0.05,1,1,-0.4830679502333495,339.37425589256713,0.5158614159615217
5679,0.5,0.05,1,2,-0.5066598245730796,360.53004922383707,0.5423365652216404
5680,0.5,0.05,1,3,-0.3842423029201966,344.7882697905861,0.5199688967622711
5681,0.5,0.05,1,4,-0.3853504355716127,352.0916097459977,0.527295534873527
5682,0.5,0.05,1,5,-0.5016980775382631,362.4897340363475,0.5451011362501349
5683,0.5,0.05,1,6,-0.52226744843919,364.09172147860824,0.5471755625563655
5684,0.5,0.05,1,7,-0.3290587256589426,353.25866865957,0.5372607959510619
5685,0.5,0.05,1,8,-0.5022241564673324,359.42242780478824,0.5469525155792279
5686,0.5,0.05,1,9,-0.4225824529693763,361.2809241918837,0.5508563284780078
5687,0.5,0.05,1,10,-0.5438839762189608,371.2941350797869,0.5559622481708759
5688,0.5,0.05,1,11,-0.3882292966680569,368.9213049953565,0.5602536509829239
5689,0.5,0.05,1,12,-0.3561218931293428,348.3981165390971,0.5289826139781382
5690,0.5,0.05,1,13,-0.4943772401307758,374.7271484709906,0.5703726882554448
5691,0.5,0.05,1,14,-0.39748927677118967,375.1427103750837,0.5691201567215037
5692,0.5,0.05,1,15,-0.4063172858093001,358.27258492293964,0.544424861900127
5693,0.5,0.05,1,16,-0.3371370731064242,373.6056235527815,0.5733273325503173
