,er_p,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
338,0.1,0.75,3,opinion-timeseries,rep,"[5.1000000e+01 9.6599998e+01 9.9366669e+01 4.3333335e+00 1.0666667e+00
 6.6666670e-02 0.0000000e+00 7.5199997e+01 9.3500000e+01 2.4333334e+01
 1.0000000e-01 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.3699997e+01 7.9733330e+01 5.0999999e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5166664e+01 1.8700001e+01 7.9300003e+01
 9.4333336e+01 7.6466667e+01 7.6233330e+01 9.4466667e+01 2.2966667e+01
 8.0733330e+01 9.5533333e+01 8.1633331e+01 5.3666668e+00 2.0000000e-01
 0.0000000e+00 9.3599998e+01 1.3000000e+00 1.8733334e+01 2.0600000e+01
 7.9866669e+01 8.0000000e+01 8.0133331e+01 5.9333334e+00 1.3333334e+00
 7.9300003e+01 6.5000000e+00 3.3333335e-02 0.0000000e+00 1.9333334e+01
 4.9000001e+00 1.3000000e+00 2.0000000e-01 3.3333335e-02 0.0000000e+00
 1.9700001e+01 1.9400000e+01 1.5000000e+00 4.3333334e-01]",-0.0734059682092872,406.82716328581114,0.7394569354587396
339,0.1,0.75,4,opinion-timeseries,dem,"[6.8000000e+01 6.8000000e+01 6.8000000e+01 1.0666667e+00 1.3333334e-01
 1.3333334e-01 1.3333334e-01 7.6133331e+01 7.6133331e+01 1.7266666e+01
 1.0000000e+00 2.3333333e-01 6.6666670e-02 6.6666670e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.7166666e+01 1.1666666e+00 6.6666670e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.4833336e+01 7.4833336e+01 9.4033333e+01 9.4033333e+01 9.4033333e+01
 9.4033333e+01 7.9866669e+01 4.9666667e+00 1.3000000e+00 1.3000000e+00
 9.4199997e+01 9.9566666e+01 9.9966667e+01 1.0000000e+02 2.4866667e+01
 1.9433332e+01 1.0666667e+00 1.3333334e-01 0.0000000e+00 7.5966667e+01
 7.5966667e+01 7.5966667e+01 1.9533333e+01 1.9533333e+01 1.9533333e+01
 1.9900000e+01 2.0166666e+01 2.0166666e+01 5.0333333e+00]",0.12105151221240872,569.8267551422239,0.6900572689147686
340,0.1,0.75,4,opinion-timeseries,mod,"[4.1000000e+01 9.5766670e+01 9.8733330e+01 4.5000000e+00 1.1666666e+00
 2.0000000e-01 1.0000000e-01 7.6166664e+01 9.4466667e+01 2.4833334e+01
 1.0000000e-01 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.3599998e+01 7.9633331e+01 5.6999998e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5699997e+01 1.7900000e+01 7.9699997e+01
 9.5033333e+01 7.5733330e+01 7.6533333e+01 9.4266670e+01 2.3066668e+01
 8.0133331e+01 9.5066666e+01 8.0900002e+01 5.4333334e+00 5.0000000e-01
 1.0000000e-01 9.3666664e+01 1.5333333e+00 1.8166666e+01 2.0533333e+01
 7.9533333e+01 7.9233330e+01 8.0900002e+01 6.3333335e+00 1.5000000e+00
 8.0099998e+01 6.1999998e+00 1.3333334e-01 0.0000000e+00 1.8066668e+01
 4.5666666e+00 1.2666667e+00 4.3333334e-01 1.6666667e-01 0.0000000e+00
 1.8866667e+01 1.9266666e+01 1.4000000e+00 2.6666668e-01]",-0.07568930190364304,471.5638270154193,0.6918358323168317
341,0.1,0.75,4,opinion-timeseries,rep,"[4.9000000e+01 9.5933334e+01 9.8900002e+01 4.1333332e+00 1.0666667e+00
 3.3333335e-02 0.0000000e+00 7.4666664e+01 9.3366669e+01 2.5133333e+01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4833336e+01 7.9800003e+01 5.4333334e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.3800003e+01 1.8233334e+01 8.0233330e+01
 9.4566666e+01 7.7266670e+01 7.5900002e+01 9.3433334e+01 2.4033333e+01
 8.1199997e+01 9.5699997e+01 8.1733330e+01 4.6333332e+00 4.0000001e-01
 0.0000000e+00 9.4333336e+01 1.3000000e+00 1.9566668e+01 1.8633333e+01
 7.9533333e+01 8.0633331e+01 8.0466667e+01 6.6666665e+00 1.7333333e+00
 8.0033333e+01 6.8000002e+00 6.6666670e-02 0.0000000e+00 2.0233334e+01
 4.8666668e+00 1.2666667e+00 3.3333334e-01 3.3333335e-02 0.0000000e+00
 1.8566668e+01 1.9600000e+01 1.1333333e+00 1.0000000e-01]",-0.06881831651633896,406.6964631538043,0.7387869782268416
342,0.1,0.75,5,opinion-timeseries,dem,"[5.5000000e+01 5.5000000e+01 5.5000000e+01 5.6666666e-01 2.0000000e-01
 2.0000000e-01 2.0000000e-01 7.5333336e+01 7.5333336e+01 1.8900000e+01
 1.1666666e+00 2.0000000e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.9333334e+01 8.0000001e-01 6.6666670e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.5033333e+01 7.5033333e+01 9.4466667e+01 9.4466667e+01 9.4466667e+01
 9.4466667e+01 8.0800003e+01 5.0000000e+00 1.3000000e+00 1.3000000e+00
 9.4266670e+01 9.9466667e+01 1.0000000e+02 1.0000000e+02 2.4933332e+01
 1.8766666e+01 1.0666667e+00 0.0000000e+00 0.0000000e+00 7.4900002e+01
 7.4900002e+01 7.4900002e+01 1.9266666e+01 1.9266666e+01 1.9266666e+01
 2.0000000e+01 2.0266666e+01 2.0266666e+01 5.8333335e+00]",0.1664833304460609,570.0461963925734,0.698085404534903
343,0.1,0.75,5,opinion-timeseries,mod,"[4.2000000e+01 9.6400002e+01 9.9033333e+01 4.5999999e+00 1.2333333e+00
 3.3333335e-02 3.3333335e-02 7.5166664e+01 9.4000000e+01 2.4600000e+01
 6.6666670e-02 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4066666e+01 7.9400002e+01 4.7666669e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5233330e+01 1.7733334e+01 7.9733330e+01
 9.4566666e+01 7.6566666e+01 7.6266670e+01 9.3666664e+01 2.3033333e+01
 7.8833336e+01 9.4800003e+01 8.0833336e+01 5.3000002e+00 5.0000000e-01
 0.0000000e+00 9.3199997e+01 1.8333334e+00 1.8533333e+01 1.9266666e+01
 8.0000000e+01 8.0833336e+01 7.9866669e+01 5.5999999e+00 1.4000000e+00
 7.9199997e+01 6.5000000e+00 6.6666670e-02 0.0000000e+00 1.9500000e+01
 5.4333334e+00 1.3000000e+00 3.3333334e-01 6.6666670e-02 3.3333335e-02
 1.7700001e+01 1.9233334e+01 1.4333333e+00 5.0000000e-01]",-0.07754517137816146,471.7073306931115,0.6914967162205355
344,0.1,0.75,5,opinion-timeseries,rep,"[4.3000000e+01 9.6033333e+01 9.9266670e+01 4.6333332e+00 1.2666667e+00
 1.3333334e-01 0.0000000e+00 7.5266670e+01 9.4433334e+01 2.4833334e+01
 3.3333335e-02 3.3333335e-02 3.3333335e-02 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4099998e+01 8.0033333e+01 4.8666668e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.4433334e+01 1.8733334e+01 8.0000000e+01
 9.5400002e+01 7.6966667e+01 7.6433334e+01 9.4633331e+01 2.4166666e+01
 8.1266670e+01 9.5566666e+01 8.0233330e+01 4.7666669e+00 2.6666668e-01
 0.0000000e+00 9.4033333e+01 1.0333333e+00 1.9566668e+01 2.0266666e+01
 8.0699997e+01 7.9933334e+01 8.0133331e+01 6.0999999e+00 1.4666667e+00
 7.8066666e+01 6.4333334e+00 0.0000000e+00 0.0000000e+00 1.8566668e+01
 4.5666666e+00 1.3000000e+00 4.3333334e-01 1.0000000e-01 1.0000000e-01
 1.8500000e+01 1.9799999e+01 1.0666667e+00 3.6666667e-01]",-0.0637984689020344,406.96878470182344,0.7370505415427961
345,0.1,0.75,6,opinion-timeseries,dem,"[6.9000000e+01 6.9000000e+01 6.9000000e+01 8.9999998e-01 2.0000000e-01
 2.0000000e-01 2.0000000e-01 7.5433334e+01 7.5433334e+01 1.8400000e+01
 1.3000000e+00 3.0000001e-01 6.6666670e-02 6.6666670e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.0166666e+01 1.2666667e+00 6.6666670e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.5233330e+01 7.5233330e+01 9.4066666e+01 9.4066666e+01 9.4066666e+01
 9.4066666e+01 8.1333336e+01 4.3333335e+00 1.3000000e+00 1.3000000e+00
 9.3900002e+01 9.9733330e+01 9.9933334e+01 1.0000000e+02 2.4766666e+01
 1.9799999e+01 1.2666667e+00 6.6666670e-02 0.0000000e+00 7.4533333e+01
 7.4533333e+01 7.4533333e+01 1.8166666e+01 1.8166666e+01 1.8166666e+01
 2.1066668e+01 2.0200001e+01 2.0200001e+01 4.5333333e+00]",0.11542257247942386,569.8859300876318,0.6907239003118434
346,0.1,0.75,6,opinion-timeseries,mod,"[3.7000000e+01 9.6000000e+01 9.9000000e+01 4.5666666e+00 1.1666666e+00
 6.6666670e-02 0.0000000e+00 7.5099998e+01 9.3199997e+01 2.3833334e+01
 2.0000000e-01 6.6666670e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.5500000e+01 7.9733330e+01 4.3333335e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5766670e+01 1.7633333e+01 7.8633331e+01
 9.4733330e+01 7.5633331e+01 7.5599998e+01 9.4333336e+01 2.3966667e+01
 7.9733330e+01 9.4566666e+01 7.9800003e+01 5.2333331e+00 4.6666667e-01
 3.3333335e-02 9.3599998e+01 1.3666667e+00 1.8366667e+01 1.9066668e+01
 7.9633331e+01 8.0433334e+01 7.9933334e+01 6.1999998e+00 2.1333334e+00
 7.9599998e+01 6.8333335e+00 6.6666670e-02 0.0000000e+00 1.8833334e+01
 4.5666666e+00 1.1666666e+00 3.0000001e-01 2.0000000e-01 6.6666670e-02
 1.8866667e+01 1.9000000e+01 1.1000000e+00 2.0000000e-01]",-0.06952068331037047,471.8088265577567,0.6926707251001296
347,0.1,0.75,6,opinion-timeseries,rep,"[5.2000000e+01 9.7233330e+01 9.9433334e+01 4.5999999e+00 1.2000000e+00
 6.6666670e-02 0.0000000e+00 7.4266670e+01 9.3933334e+01 2.3600000e+01
 6.6666670e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.5566666e+01 7.8766670e+01 4.7666669e+00 3.3333335e-02
 0.0000000e+00 0.0000000e+00 7.4800003e+01 1.9900000e+01 8.0000000e+01
 9.5533333e+01 7.7266670e+01 7.5900002e+01 9.4099998e+01 2.3500000e+01
 8.1533333e+01 9.5166664e+01 8.0333336e+01 5.7666669e+00 3.3333334e-01
 3.3333335e-02 9.3566666e+01 1.3000000e+00 1.9100000e+01 1.9166666e+01
 7.9933334e+01 7.8900002e+01 7.8733330e+01 6.1999998e+00 1.6666666e+00
 7.9900002e+01 6.1666665e+00 6.6666670e-02 0.0000000e+00 1.9700001e+01
 4.5999999e+00 1.0666667e+00 1.6666667e-01 3.3333335e-02 0.0000000e+00
 1.9700001e+01 2.0266666e+01 1.0666667e+00 2.6666668e-01]",-0.07523303384226053,406.8341115175357,0.7396515845517038
348,0.1,0.75,7,opinion-timeseries,dem,"[6.3000000e+01 6.3000000e+01 6.3000000e+01 1.1666666e+00 2.3333333e-01
 2.3333333e-01 2.3333333e-01 7.4533333e+01 7.4533333e+01 1.9133333e+01
 1.6000000e+00 4.0000001e-01 6.6666670e-02 6.6666670e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.8400000e+01 1.1666666e+00 1.0000000e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.4866669e+01 7.4866669e+01 9.3666664e+01 9.3666664e+01 9.3666664e+01
 9.3666664e+01 8.0599998e+01 4.7666669e+00 1.3333334e+00 1.3333334e+00
 9.3733330e+01 9.9533333e+01 9.9966667e+01 1.0000000e+02 2.3433332e+01
 2.0000000e+01 1.0333333e+00 1.0000000e-01 0.0000000e+00 7.3833336e+01
 7.3833336e+01 7.3833336e+01 1.8333334e+01 1.8333334e+01 1.8333334e+01
 2.0799999e+01 1.9200001e+01 1.9200001e+01 4.5999999e+00]",0.134288705283905,570.4494190966532,0.6939866616210005
349,0.1,0.75,7,opinion-timeseries,mod,"[4.7000000e+01 9.6833336e+01 9.9333336e+01 4.9000001e+00 1.2666667e+00
 3.3333335e-02 0.0000000e+00 7.5433334e+01 9.3333336e+01 2.5666666e+01
 1.0000000e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.5266670e+01 7.9966667e+01 5.0999999e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.2966667e+01 1.9100000e+01 7.8699997e+01
 9.4633331e+01 7.5466667e+01 7.6500000e+01 9.3733330e+01 2.3833334e+01
 8.1533333e+01 9.5233330e+01 8.1599998e+01 4.1999998e+00 1.0000000e-01
 0.0000000e+00 9.4833336e+01 1.5666667e+00 2.0133333e+01 1.7700001e+01
 7.9900002e+01 7.9300003e+01 7.8633331e+01 5.7333331e+00 1.4333333e+00
 7.8699997e+01 6.1666665e+00 2.0000000e-01 0.0000000e+00 1.7866667e+01
 4.6666665e+00 1.2666667e+00 4.0000001e-01 1.0000000e-01 0.0000000e+00
 1.9900000e+01 2.0466667e+01 1.3666667e+00 4.3333334e-01]",-0.08607785321601534,471.6068505269794,0.6910131299129704
350,0.1,0.75,7,opinion-timeseries,rep,"[5.0000000e+01 9.7400002e+01 9.9433334e+01 5.2666669e+00 9.3333334e-01
 0.0000000e+00 0.0000000e+00 7.5800003e+01 9.4199997e+01 2.4666666e+01
 1.6666667e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4633331e+01 8.0800003e+01 5.0333333e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.3933334e+01 1.9600000e+01 7.9333336e+01
 9.4733330e+01 7.5833336e+01 7.4800003e+01 9.3833336e+01 2.3666666e+01
 8.0833336e+01 9.4800003e+01 8.1033333e+01 4.4333334e+00 2.3333333e-01
 0.0000000e+00 9.2599998e+01 1.3000000e+00 1.7933332e+01 1.9733334e+01
 8.1066666e+01 8.0300003e+01 8.0900002e+01 5.7333331e+00 1.2666667e+00
 7.9266670e+01 7.3333335e+00 3.3333335e-02 0.0000000e+00 1.8600000e+01
 5.4666667e+00 1.1333333e+00 3.0000001e-01 6.6666670e-02 6.6666670e-02
 1.8433332e+01 1.9966667e+01 1.0333333e+00 2.3333333e-01]",-0.07578618218342391,407.10074929343693,0.7395420262518655
351,0.1,0.75,8,opinion-timeseries,dem,"[7.1000000e+01 7.1000000e+01 7.1000000e+01 1.0000000e+00 3.0000001e-01
 3.0000001e-01 3.0000001e-01 7.5800003e+01 7.5800003e+01 1.9400000e+01
 1.2666667e+00 4.3333334e-01 1.3333334e-01 1.3333334e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.8200001e+01 6.9999999e-01 3.3333335e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.3900002e+01 7.3900002e+01 9.2699997e+01 9.2699997e+01 9.2699997e+01
 9.2699997e+01 8.0699997e+01 4.8333335e+00 1.0333333e+00 1.0333333e+00
 9.4199997e+01 9.9466667e+01 9.9966667e+01 1.0000000e+02 2.3500000e+01
 2.0233334e+01 1.0000000e+00 1.0000000e-01 0.0000000e+00 7.5900002e+01
 7.5900002e+01 7.5900002e+01 1.8500000e+01 1.8500000e+01 1.8500000e+01
 2.0033333e+01 2.0200001e+01 2.0200001e+01 6.0333333e+00]",0.10737034015381151,569.9012502709705,0.6915302907803997
352,0.1,0.75,8,opinion-timeseries,mod,"[4.7000000e+01 9.6133331e+01 9.9466667e+01 4.4666667e+00 1.2666667e+00
 3.3333335e-02 0.0000000e+00 7.5033333e+01 9.3800003e+01 2.4666666e+01
 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.5733330e+01 7.9699997e+01 4.6999998e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5366669e+01 1.9100000e+01 7.8733330e+01
 9.4800003e+01 7.5766670e+01 7.5300003e+01 9.3766670e+01 2.3066668e+01
 8.1066666e+01 9.4766670e+01 8.0533333e+01 4.9000001e+00 2.6666668e-01
 3.3333335e-02 9.3900002e+01 1.3333334e+00 2.0200001e+01 1.9966667e+01
 7.9266670e+01 8.0866669e+01 8.0766670e+01 6.1333332e+00 1.7666667e+00
 8.0133331e+01 6.2333331e+00 2.0000000e-01 0.0000000e+00 1.8533333e+01
 4.0666666e+00 1.1000000e+00 3.0000001e-01 1.0000000e-01 0.0000000e+00
 1.9333334e+01 2.0366667e+01 1.5333333e+00 4.3333334e-01]",-0.08211782860142677,471.3356377939523,0.6891197306976907
353,0.1,0.75,8,opinion-timeseries,rep,"[4.5000000e+01 9.6766670e+01 9.9233330e+01 4.5999999e+00 1.2333333e+00
 6.6666670e-02 0.0000000e+00 7.6099998e+01 9.4266670e+01 2.5299999e+01
 1.0000000e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4199997e+01 8.0599998e+01 4.8333335e+00 3.3333335e-02
 0.0000000e+00 0.0000000e+00 7.4766670e+01 1.9633333e+01 7.9566666e+01
 9.4733330e+01 7.6300003e+01 7.7066666e+01 9.4533333e+01 2.3000000e+01
 8.0666664e+01 9.4766670e+01 8.1666664e+01 5.0999999e+00 4.6666667e-01
 0.0000000e+00 9.3599998e+01 1.4000000e+00 1.8833334e+01 1.9733334e+01
 8.0599998e+01 7.8900002e+01 7.9800003e+01 5.3666668e+00 1.5333333e+00
 7.9966667e+01 5.5999999e+00 1.0000000e-01 0.0000000e+00 1.9799999e+01
 4.8666668e+00 1.3333334e+00 3.0000001e-01 3.3333335e-02 0.0000000e+00
 1.8299999e+01 2.0433332e+01 1.4333333e+00 4.0000001e-01]",-0.06823462582556371,406.9804534080134,0.7379844009676899
354,0.1,0.75,9,opinion-timeseries,dem,"[6.0000000e+01 6.0000000e+01 6.0000000e+01 9.6666664e-01 2.3333333e-01
 2.3333333e-01 2.3333333e-01 7.6400002e+01 7.6400002e+01 1.8933332e+01
 1.6000000e+00 2.0000000e-01 1.3333334e-01 1.3333334e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.8966667e+01 1.0333333e+00 1.3333334e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.4966667e+01 7.4966667e+01 9.3900002e+01 9.3900002e+01 9.3900002e+01
 9.3900002e+01 8.0733330e+01 5.0333333e+00 1.1666666e+00 1.1666666e+00
 9.3066666e+01 9.9500000e+01 1.0000000e+02 1.0000000e+02 2.4433332e+01
 2.0100000e+01 1.3666667e+00 6.6666670e-02 0.0000000e+00 7.6500000e+01
 7.6500000e+01 7.6500000e+01 1.9533333e+01 1.9533333e+01 1.9533333e+01
 2.0166666e+01 1.9366667e+01 1.9366667e+01 5.0000000e+00]",0.14742678761132144,569.5333163786395,0.6932692895639258
355,0.1,0.75,9,opinion-timeseries,mod,"[4.0000000e+01 9.6066666e+01 9.9333336e+01 5.0000000e+00 1.3000000e+00
 0.0000000e+00 0.0000000e+00 7.4166664e+01 9.3533333e+01 2.4966667e+01
 1.0000000e-01 3.3333335e-02 3.3333335e-02 3.3333335e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.4133331e+01 7.8400002e+01 4.4000001e+00 3.3333335e-02
 0.0000000e+00 0.0000000e+00 7.5333336e+01 1.8666666e+01 7.9833336e+01
 9.4533333e+01 7.6266670e+01 7.5633331e+01 9.4266670e+01 2.3266666e+01
 8.1099998e+01 9.5300003e+01 8.1599998e+01 5.1333332e+00 5.0000000e-01
 6.6666670e-02 9.4000000e+01 1.5333333e+00 1.9133333e+01 2.0066668e+01
 8.1466667e+01 7.8466667e+01 8.0433334e+01 6.2333331e+00 1.6333333e+00
 7.8400002e+01 5.1999998e+00 0.0000000e+00 0.0000000e+00 1.8433332e+01
 4.3333335e+00 1.1666666e+00 3.0000001e-01 6.6666670e-02 3.3333335e-02
 1.8400000e+01 1.9333334e+01 1.1333333e+00 2.3333333e-01]",-0.07513639469303944,471.8983384415424,0.6930494531818265
356,0.1,0.75,9,opinion-timeseries,rep,"[4.8000000e+01 9.6566666e+01 9.9266670e+01 4.9000001e+00 1.0666667e+00
 3.3333335e-02 0.0000000e+00 7.3900002e+01 9.4066666e+01 2.3833334e+01
 1.0000000e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.5533333e+01 7.8133331e+01 5.0666666e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.6099998e+01 1.9233334e+01 7.9800003e+01
 9.4866669e+01 7.6400002e+01 7.7233330e+01 9.4566666e+01 2.3066668e+01
 8.0699997e+01 9.4866669e+01 8.0866669e+01 5.1666665e+00 2.6666668e-01
 0.0000000e+00 9.3000000e+01 1.6333333e+00 1.8799999e+01 2.0000000e+01
 7.9766670e+01 7.9933334e+01 7.9866669e+01 5.8000002e+00 1.4000000e+00
 8.0333336e+01 6.4333334e+00 6.6666670e-02 0.0000000e+00 1.9400000e+01
 4.8000002e+00 1.2000000e+00 3.3333334e-01 1.3333334e-01 6.6666670e-02
 1.8799999e+01 2.0133333e+01 1.3666667e+00 3.3333334e-01]",-0.06929004907481433,406.7507200533939,0.7385085501966316
357,0.25,0.01,0,opinion-timeseries,dem,"[69.       69.       69.       66.433334 65.76667  65.76667  65.76667
 66.23333  66.23333  65.53333  64.166664 63.6      63.       63.
 61.666668 61.666668 61.066666 61.066666 60.466667 59.633335 58.766666
 58.766666 58.133335 56.8      55.533333 54.2      53.133335 53.133335
 52.766666 52.766666 52.766666 52.766666 52.766666 52.766666 52.2
 52.633335 52.633335 53.266666 53.266666 53.266666 53.266666 53.366665
 52.5      51.733334 51.733334 53.066666 54.3      55.066666 55.833332
 55.066666 55.033333 53.866665 52.9      51.566666 52.166668 52.166668
 52.166668 51.6      51.6      51.6      51.733334 51.8      51.8
 51.366665]",-0.9199168063948496,278.4828154989906,0.351768844997701
358,0.25,0.01,0,opinion-timeseries,mod,"[49.       49.633335 50.3      48.133335 47.9      47.633335 47.633335
 47.6      48.066666 48.1      47.2      47.166668 47.066666 46.966667
 46.166668 45.9      45.366665 45.266666 44.866665 44.466667 42.933334
 43.433334 43.9      43.166668 42.       41.233334 40.       40.6
 40.533333 40.966667 41.633335 42.066666 42.5      43.       42.633335
 43.366665 43.833332 44.1      43.4      42.833332 42.466667 42.866665
 42.366665 42.9      42.733334 43.466667 44.2      44.933334 44.766666
 44.2      44.966667 45.4      44.5      43.533333 43.4      43.033333
 42.8      42.3      41.633335 41.566666 41.666668 42.033333 41.2
 40.733334]",-0.7727728308293944,254.5773007149301,0.3915152967525516
359,0.25,0.01,0,opinion-timeseries,rep,"[54.       54.566666 54.933334 53.1      52.9      52.       51.533333
 51.1      51.866665 52.2      50.933334 50.666668 50.6      50.1
 49.733334 49.1      49.       48.166668 47.9      47.866665 47.133335
 47.633335 47.866665 47.733334 46.233334 44.8      43.333332 43.833332
 43.8      44.333332 44.633335 44.366665 44.3      44.733334 44.633335
 44.833332 45.466667 45.266666 44.4      43.366665 42.666668 43.2
 42.5      42.933334 43.033333 42.5      41.966667 41.6      41.1
 41.       41.633335 42.333332 41.866665 41.466667 41.5      40.9
 40.433334 40.366665 40.1      39.6      39.733334 39.8      39.
 38.9     ]",-0.9262436207934189,166.1746559909434,0.288479670160135
360,0.25,0.01,1,opinion-timeseries,dem,"[68.       68.       68.       65.9      65.1      65.1      65.1
 65.46667  65.46667  64.76667  63.266666 62.6      62.133335 62.133335
 60.966667 60.966667 60.6      60.6      60.033333 59.466667 58.
 58.       57.133335 55.966667 54.7      53.566666 52.666668 52.666668
 51.966667 51.966667 51.966667 51.966667 51.966667 51.966667 51.533333
 51.966667 51.966667 52.466667 52.466667 52.466667 52.466667 52.3
 51.133335 50.633335 50.633335 51.666668 52.333332 53.233334 53.9
 53.333332 53.3      52.       50.833332 49.733334 50.333332 50.333332
 50.333332 49.5      49.5      49.5      49.266666 49.433334 49.433334
 49.      ]",-0.9327434811582939,287.8906261980181,0.36332379897654954
