,er_p,complex_spread_ratio,repetition,run,pearson,euclidean,mape
2783,0.1,0.75,2,28,,208.1707728965189,0.3235899037908357
2784,0.1,0.75,2,29,,231.2180104306956,0.3598669954451739
2785,0.1,0.75,3,0,,190.70348560400473,0.29033539741789255
2786,0.1,0.75,3,1,,190.70348560400473,0.29033539741789255
2787,0.1,0.75,3,2,,197.94903792842373,0.30775666234761767
2788,0.1,0.75,3,3,,190.70348560400473,0.29033539741789255
2789,0.1,0.75,3,4,,193.0625818998379,0.3048462565709242
2790,0.1,0.75,3,5,,190.70348560400473,0.29033539741789255
2791,0.1,0.75,3,6,,213.99551787110408,0.327924771019823
2792,0.1,0.75,3,7,,190.70348560400473,0.29033539741789255
2793,0.1,0.75,3,8,,190.70348560400473,0.29033539741789255
2794,0.1,0.75,3,9,,175.8097084697065,0.26321213827027434
2795,0.1,0.75,3,10,,190.70348560400473,0.29033539741789255
2796,0.1,0.75,3,11,,190.70348560400473,0.29033539741789255
2797,0.1,0.75,3,12,,181.08584783610948,0.28059345530496693
2798,0.1,0.75,3,13,,190.70348560400473,0.29033539741789255
2799,0.1,0.75,3,14,,190.70348560400473,0.29033539741789255
2800,0.1,0.75,3,15,,190.70348560400473,0.29033539741789255
2801,0.1,0.75,3,16,,155.5263876474123,0.23784769996581087
2802,0.1,0.75,3,17,,190.70348560400473,0.29033539741789255
2803,0.1,0.75,3,18,,196.59588036894164,0.3003285484481611
2804,0.1,0.75,3,19,,171.35446907118887,0.25709103423216545
2805,0.1,0.75,3,20,,218.8088120993539,0.331662670264845
2806,0.1,0.75,3,21,,190.70348560400473,0.29033539741789255
2807,0.1,0.75,3,22,,190.70348560400473,0.29033539741789255
2808,0.1,0.75,3,23,,187.83294374004024,0.29005855974693034
2809,0.1,0.75,3,24,,190.70348560400473,0.29033539741789255
2810,0.1,0.75,3,25,,246.45074296453092,0.3937579839496527
2811,0.1,0.75,3,26,,210.90280211979197,0.33797805645893714
2812,0.1,0.75,3,27,,190.70348560400473,0.29033539741789255
2813,0.1,0.75,3,28,,180.61042593509396,0.2778613270862474
2814,0.1,0.75,3,29,,190.70348560400473,0.29033539741789255
2815,0.1,0.75,4,0,,178.50129439786156,0.2748937625543103
2816,0.1,0.75,4,1,,178.50129439786156,0.2748937625543103
2817,0.1,0.75,4,2,,188.02866270101768,0.28267079662377864
2818,0.1,0.75,4,3,,178.50129439786156,0.2748937625543103
2819,0.1,0.75,4,4,,178.50129439786156,0.2748937625543103
2820,0.1,0.75,4,5,,181.95742877399525,0.2745887263784154
2821,0.1,0.75,4,6,,178.50129439786156,0.2748937625543103
2822,0.1,0.75,4,7,,178.50129439786156,0.2748937625543103
2823,0.1,0.75,4,8,,200.69297158637224,0.3023908494073681
2824,0.1,0.75,4,9,,193.2388941749306,0.2996231205516918
2825,0.1,0.75,4,10,,208.33821684655504,0.32409964777391603
2826,0.1,0.75,4,11,,200.40081316340738,0.3105751121988712
2827,0.1,0.75,4,12,,174.97806345154527,0.26906746545182547
2828,0.1,0.75,4,13,,178.50129439786156,0.2748937625543103
2829,0.1,0.75,4,14,,178.50129439786156,0.2748937625543103
2830,0.1,0.75,4,15,,192.8104036360397,0.29711799429480035
2831,0.1,0.75,4,16,,167.96887888736367,0.2551236215707671
2832,0.1,0.75,4,17,,178.50129439786156,0.2748937625543103
2833,0.1,0.75,4,18,,178.50129439786156,0.2748937625543103
2834,0.1,0.75,4,19,,178.50129439786156,0.2748937625543103
2835,0.1,0.75,4,20,,208.45904567048024,0.3196879911593444
2836,0.1,0.75,4,21,,193.02610723973496,0.29875604140539874
2837,0.1,0.75,4,22,,178.50129439786156,0.2748937625543103
2838,0.1,0.75,4,23,,184.0655133576838,0.27588719864306427
2839,0.1,0.75,4,24,,178.50129439786156,0.2748937625543103
2840,0.1,0.75,4,25,,184.4965171562972,0.2856735204614272
2841,0.1,0.75,4,26,,190.56093746626038,0.2952885539660111
2842,0.1,0.75,4,27,,178.50129439786156,0.2748937625543103
2843,0.1,0.75,4,28,,178.50129439786156,0.2748937625543103
2844,0.1,0.75,4,29,,178.50129439786156,0.2748937625543103
2845,0.1,0.75,5,0,,202.89876289909571,0.31173445493916335
2846,0.1,0.75,5,1,,202.89876289909571,0.31173445493916335
2847,0.1,0.75,5,2,,202.89876289909571,0.31173445493916335
2848,0.1,0.75,5,3,,202.89876289909571,0.31173445493916335
2849,0.1,0.75,5,4,,202.89876289909571,0.31173445493916335
2850,0.1,0.75,5,5,,202.89876289909571,0.31173445493916335
2851,0.1,0.75,5,6,,202.89876289909571,0.31173445493916335
2852,0.1,0.75,5,7,,202.89876289909571,0.31173445493916335
2853,0.1,0.75,5,8,,202.89876289909571,0.31173445493916335
2854,0.1,0.75,5,9,,202.89876289909571,0.31173445493916335
2855,0.1,0.75,5,10,,202.89876289909571,0.31173445493916335
2856,0.1,0.75,5,11,,202.89876289909571,0.31173445493916335
2857,0.1,0.75,5,12,,202.89876289909571,0.31173445493916335
2858,0.1,0.75,5,13,,202.89876289909571,0.31173445493916335
2859,0.1,0.75,5,14,,202.89876289909571,0.31173445493916335
2860,0.1,0.75,5,15,,202.89876289909571,0.31173445493916335
2861,0.1,0.75,5,16,,202.89876289909571,0.31173445493916335
2862,0.1,0.75,5,17,,202.89876289909571,0.31173445493916335
2863,0.1,0.75,5,18,,202.89876289909571,0.31173445493916335
2864,0.1,0.75,5,19,,202.89876289909571,0.31173445493916335
2865,0.1,0.75,5,20,,202.89876289909571,0.31173445493916335
2866,0.1,0.75,5,21,,202.89876289909571,0.31173445493916335
2867,0.1,0.75,5,22,,202.89876289909571,0.31173445493916335
2868,0.1,0.75,5,23,,202.89876289909571,0.31173445493916335
2869,0.1,0.75,5,24,,202.89876289909571,0.31173445493916335
2870,0.1,0.75,5,25,,202.89876289909571,0.31173445493916335
2871,0.1,0.75,5,26,,202.89876289909571,0.31173445493916335
2872,0.1,0.75,5,27,,202.89876289909571,0.31173445493916335
2873,0.1,0.75,5,28,,202.89876289909571,0.31173445493916335
2874,0.1,0.75,5,29,,202.89876289909571,0.31173445493916335
2875,0.1,0.75,6,0,,193.97261777632446,0.29497505804124075
2876,0.1,0.75,6,1,,193.97261777632446,0.29497505804124075
2877,0.1,0.75,6,2,,210.5211201276331,0.32678066584558607
2878,0.1,0.75,6,3,,193.97261777632446,0.29497505804124075
2879,0.1,0.75,6,4,,193.97261777632446,0.29497505804124075
2880,0.1,0.75,6,5,,193.97261777632446,0.29497505804124075
2881,0.1,0.75,6,6,,193.97261777632446,0.29497505804124075
2882,0.1,0.75,6,7,,193.97261777632446,0.29497505804124075
2883,0.1,0.75,6,8,,193.97261777632446,0.29497505804124075
2884,0.1,0.75,6,9,,193.97261777632446,0.29497505804124075
2885,0.1,0.75,6,10,,193.97261777632446,0.29497505804124075
2886,0.1,0.75,6,11,,193.97261777632446,0.29497505804124075
2887,0.1,0.75,6,12,,193.97261777632446,0.29497505804124075
2888,0.1,0.75,6,13,,193.97261777632446,0.29497505804124075
2889,0.1,0.75,6,14,,193.97261777632446,0.29497505804124075
2890,0.1,0.75,6,15,,193.97261777632446,0.29497505804124075
2891,0.1,0.75,6,16,,193.97261777632446,0.29497505804124075
2892,0.1,0.75,6,17,,193.97261777632446,0.29497505804124075
2893,0.1,0.75,6,18,,160.45509652588018,0.2450197357410923
2894,0.1,0.75,6,19,,193.97261777632446,0.29497505804124075
2895,0.1,0.75,6,20,,193.97261777632446,0.29497505804124075
2896,0.1,0.75,6,21,,193.97261777632446,0.29497505804124075
2897,0.1,0.75,6,22,,193.97261777632446,0.29497505804124075
2898,0.1,0.75,6,23,,193.97261777632446,0.29497505804124075
2899,0.1,0.75,6,24,,193.97261777632446,0.29497505804124075
2900,0.1,0.75,6,25,,193.97261777632446,0.29497505804124075
2901,0.1,0.75,6,26,,193.97261777632446,0.29497505804124075
2902,0.1,0.75,6,27,,193.97261777632446,0.29497505804124075
2903,0.1,0.75,6,28,,193.97261777632446,0.29497505804124075
2904,0.1,0.75,6,29,,193.97261777632446,0.29497505804124075
2905,0.1,0.75,7,0,,226.51929243291147,0.3523460706118169
2906,0.1,0.75,7,1,,226.51929243291147,0.3523460706118169
2907,0.1,0.75,7,2,,226.51929243291147,0.3523460706118169
2908,0.1,0.75,7,3,,226.51929243291147,0.3523460706118169
2909,0.1,0.75,7,4,,226.51929243291147,0.3523460706118169
2910,0.1,0.75,7,5,,185.66943142250958,0.2830394854745717
2911,0.1,0.75,7,6,,226.51929243291147,0.3523460706118169
2912,0.1,0.75,7,7,,226.51929243291147,0.3523460706118169
2913,0.1,0.75,7,8,,226.51929243291147,0.3523460706118169
2914,0.1,0.75,7,9,,226.51929243291147,0.3523460706118169
2915,0.1,0.75,7,10,,226.51929243291147,0.3523460706118169
2916,0.1,0.75,7,11,,226.51929243291147,0.3523460706118169
2917,0.1,0.75,7,12,,226.51929243291147,0.3523460706118169
2918,0.1,0.75,7,13,,226.51929243291147,0.3523460706118169
2919,0.1,0.75,7,14,,233.612043869751,0.363919446425039
2920,0.1,0.75,7,15,,226.51929243291147,0.3523460706118169
2921,0.1,0.75,7,16,,226.51929243291147,0.3523460706118169
2922,0.1,0.75,7,17,,226.51929243291147,0.3523460706118169
2923,0.1,0.75,7,18,,226.51929243291147,0.3523460706118169
2924,0.1,0.75,7,19,,226.51929243291147,0.3523460706118169
2925,0.1,0.75,7,20,,226.51929243291147,0.3523460706118169
2926,0.1,0.75,7,21,,183.1294723412752,0.2757993179205207
2927,0.1,0.75,7,22,,226.51929243291147,0.3523460706118169
2928,0.1,0.75,7,23,,226.51929243291147,0.3523460706118169
2929,0.1,0.75,7,24,,226.51929243291147,0.3523460706118169
2930,0.1,0.75,7,25,,228.44733539337759,0.3571605683989165
2931,0.1,0.75,7,26,,226.51929243291147,0.3523460706118169
2932,0.1,0.75,7,27,,226.51929243291147,0.3523460706118169
2933,0.1,0.75,7,28,,226.51929243291147,0.3523460706118169
2934,0.1,0.75,7,29,,226.51929243291147,0.3523460706118169
2935,0.1,0.75,8,0,,173.76691800400695,0.25673829433965945
2936,0.1,0.75,8,1,,227.15031208341725,0.36037592362962506
2937,0.1,0.75,8,2,,227.15031208341725,0.36037592362962506
2938,0.1,0.75,8,3,,227.15031208341725,0.36037592362962506
2939,0.1,0.75,8,4,,227.15031208341725,0.36037592362962506
2940,0.1,0.75,8,5,,227.15031208341725,0.36037592362962506
2941,0.1,0.75,8,6,,227.15031208341725,0.36037592362962506
2942,0.1,0.75,8,7,,227.15031208341725,0.36037592362962506
2943,0.1,0.75,8,8,,156.2371368382919,0.23757043917110873
2944,0.1,0.75,8,9,,227.15031208341725,0.36037592362962506
2945,0.1,0.75,8,10,,227.15031208341725,0.36037592362962506
2946,0.1,0.75,8,11,,227.15031208341725,0.36037592362962506
2947,0.1,0.75,8,12,,227.15031208341725,0.36037592362962506
2948,0.1,0.75,8,13,,227.15031208341725,0.36037592362962506
2949,0.1,0.75,8,14,,227.15031208341725,0.36037592362962506
2950,0.1,0.75,8,15,,227.15031208341725,0.36037592362962506
2951,0.1,0.75,8,16,,227.15031208341725,0.36037592362962506
2952,0.1,0.75,8,17,,227.15031208341725,0.36037592362962506
2953,0.1,0.75,8,18,,227.15031208341725,0.36037592362962506
2954,0.1,0.75,8,19,,227.15031208341725,0.36037592362962506
2955,0.1,0.75,8,20,,190.83585150269485,0.28534805280678244
2956,0.1,0.75,8,21,,227.15031208341725,0.36037592362962506
2957,0.1,0.75,8,22,,227.15031208341725,0.36037592362962506
2958,0.1,0.75,8,23,,165.1146664549297,0.2556349529555836
2959,0.1,0.75,8,24,,227.15031208341725,0.36037592362962506
2960,0.1,0.75,8,25,,227.15031208341725,0.36037592362962506
2961,0.1,0.75,8,26,,213.2248046999716,0.327462525332995
2962,0.1,0.75,8,27,,227.15031208341725,0.36037592362962506
2963,0.1,0.75,8,28,,188.83620593561224,0.2978923918849113
2964,0.1,0.75,8,29,,227.15031208341725,0.36037592362962506
2965,0.1,0.75,9,0,,207.26958939213776,0.31777575729056
2966,0.1,0.75,9,1,,207.26958939213776,0.31777575729056
2967,0.1,0.75,9,2,,207.26958939213776,0.31777575729056
2968,0.1,0.75,9,3,,181.94218592615593,0.2722289057478703
2969,0.1,0.75,9,4,,207.26958939213776,0.31777575729056
2970,0.1,0.75,9,5,,224.59846045718155,0.3420267989362695
2971,0.1,0.75,9,6,,207.26958939213776,0.31777575729056
2972,0.1,0.75,9,7,,207.26958939213776,0.31777575729056
2973,0.1,0.75,9,8,,178.37480557845342,0.26936739677237426
2974,0.1,0.75,9,9,,207.26958939213776,0.31777575729056
2975,0.1,0.75,9,10,,196.01819318975595,0.29910301381671295
2976,0.1,0.75,9,11,,207.26958939213776,0.31777575729056
2977,0.1,0.75,9,12,,207.26958939213776,0.31777575729056
2978,0.1,0.75,9,13,,207.26958939213776,0.31777575729056
2979,0.1,0.75,9,14,,207.26958939213776,0.31777575729056
2980,0.1,0.75,9,15,,207.26958939213776,0.31777575729056
2981,0.1,0.75,9,16,,207.26958939213776,0.31777575729056
2982,0.1,0.75,9,17,,207.26958939213776,0.31777575729056
2983,0.1,0.75,9,18,,207.26958939213776,0.31777575729056
2984,0.1,0.75,9,19,,157.9360624626677,0.23602384274870802
2985,0.1,0.75,9,20,,207.26958939213776,0.31777575729056
2986,0.1,0.75,9,21,,207.26958939213776,0.31777575729056
2987,0.1,0.75,9,22,,178.78851909149418,0.27194312445255897
2988,0.1,0.75,9,23,,213.22824452502388,0.32824913220984336
2989,0.1,0.75,9,24,,207.26958939213776,0.31777575729056
2990,0.1,0.75,9,25,,207.26958939213776,0.31777575729056
2991,0.1,0.75,9,26,,207.26958939213776,0.31777575729056
2992,0.1,0.75,9,27,,207.26958939213776,0.31777575729056
2993,0.1,0.75,9,28,,207.26958939213776,0.31777575729056
2994,0.25,0.05,0,0,0.20728669951734938,351.76432339609096,0.4784933265534152
2995,0.25,0.05,0,1,0.22146384596116397,361.73431115205085,0.5043022198511898
2996,0.25,0.05,0,2,0.21658987207516067,293.5172437394529,0.4213397536556449
2997,0.25,0.05,0,3,0.21782492652170304,340.1420871473205,0.4665974257958278
2998,0.25,0.05,0,4,-0.1727592279041157,517.5443145617584,0.8080675766586477
2999,0.25,0.05,0,5,0.21257591586791444,350.05126280438117,0.47511577229299934
3000,0.25,0.05,0,6,0.21616070980232238,298.0402260725802,0.4317107991296161
3001,0.25,0.05,0,7,0.21673897684628882,296.71832084666016,0.42585759788533123
3002,0.25,0.05,0,8,0.24555776524296488,352.7983769131603,0.4751985778262191
3003,0.25,0.05,0,9,0.2073328735822576,294.9165187223924,0.4259993155732212
3004,0.25,0.05,0,10,0.2094117804199175,323.2333918679328,0.4603375075658003
3005,0.25,0.05,0,11,0.2170030208757585,298.5719576504767,0.4318751777459739
3006,0.25,0.05,0,12,0.2315712552877834,296.16537541468136,0.4274989362306803
3007,0.25,0.05,0,13,0.2256160660915684,354.2526107266106,0.4822501931652743
3008,0.25,0.05,0,14,0.21868000191207862,294.9208074278011,0.4255372054447664
3009,0.25,0.05,0,15,0.22966469783163337,351.5640152823393,0.47793563494902874
3010,0.25,0.05,0,16,0.22781226348894557,290.5808977512265,0.41516828148821555
3011,0.25,0.05,0,17,0.21454548382805952,297.4712609477699,0.42972287853632957
3012,0.25,0.05,0,18,0.21995859378521196,292.8682584908651,0.4199043767958172
3013,0.25,0.05,0,19,0.22976777909921223,297.41051134882895,0.42920596696992824
3014,0.25,0.05,0,20,0.2230251103692024,290.7532079350113,0.41880372670582583
3015,0.25,0.05,0,21,0.2140477486202871,328.48612112155274,0.4578966482709639
3016,0.25,0.05,0,22,0.22634306669723891,291.8284453821015,0.4159270602889345
3017,0.25,0.05,0,23,0.20860087912309414,291.20312794001956,0.415879209602662
3018,0.25,0.05,0,24,0.21678938864745623,294.8940582569962,0.4241737395821101
3019,0.25,0.05,0,25,0.1846425839414082,370.6383844353086,0.5335985894525881
3020,0.25,0.05,0,26,0.22293056714548753,294.6072923936902,0.42299092176028524
3021,0.25,0.05,0,27,0.2210196405371694,296.86517676421676,0.4262784159758537
3022,0.25,0.05,0,28,0.20947856889462968,289.80363703184815,0.41340994667920833
3023,0.25,0.05,0,29,0.2215415156868454,292.91464504678544,0.4187722043110465
3024,0.25,0.05,1,0,0.15453385767839892,362.55911760448424,0.5384043138067862
3025,0.25,0.05,1,1,0.1743310672293902,370.7085932342229,0.5507199017367169
3026,0.25,0.05,1,2,0.16319209063254864,362.5767871428888,0.5391499992384631
3027,0.25,0.05,1,3,0.1785007403344919,367.76122069211834,0.5489467747543166
3028,0.25,0.05,1,4,0.19038687457051504,366.6210726824227,0.5470280542536597
3029,0.25,0.05,1,5,0.19559417049828975,371.5041857236424,0.554240543852001
3030,0.25,0.05,1,6,0.1689074454689319,365.19958825887767,0.545287404440275
3031,0.25,0.05,1,7,0.1794648915687016,371.384119477663,0.5523761994711793
3032,0.25,0.05,1,8,0.18077637375010078,374.1175330082079,0.5564047114054861
3033,0.25,0.05,1,9,0.1814148361394005,368.6618757169308,0.5508561054714872
3034,0.25,0.05,1,10,0.18388939704000792,372.5015357681552,0.5558731808947118
3035,0.25,0.05,1,11,0.17413123068951497,372.0931711265013,0.5540319639850907
3036,0.25,0.05,1,12,0.19208549282790002,371.424050891427,0.5542885440249558
3037,0.25,0.05,1,13,0.1828293669487836,370.95222452490447,0.5520893850290204
3038,0.25,0.05,1,14,0.18288100730819143,367.25666633882656,0.547285462645391
3039,0.25,0.05,1,15,0.19434801886974887,360.5725268906918,0.5436500716447225
3040,0.25,0.05,1,16,0.18828833893473876,368.208575434883,0.5487689044730566
3041,0.25,0.05,1,17,0.17559717379366654,368.3962455191258,0.5485710191774325
3042,0.25,0.05,1,18,0.18356192402284446,370.3265517652585,0.55124645599724
3043,0.25,0.05,1,19,0.18452499509004397,368.0199579624796,0.5497989493115086
3044,0.25,0.05,1,20,0.17881806594475944,368.9728984326396,0.5505242653627652
3045,0.25,0.05,1,21,0.21368408399313177,351.7170852448368,0.4875645630786319
3046,0.25,0.05,1,22,0.18455837001554024,373.6792011296798,0.5552091743861567
3047,0.25,0.05,1,23,0.18276989780891958,368.37250142478086,0.5283591375806219
3048,0.25,0.05,1,24,0.18797633867073246,371.71661649954467,0.5547910836317126
3049,0.25,0.05,1,25,0.18369802804894353,371.1608312151156,0.5536567318754019
3050,0.25,0.05,1,26,0.17927725578314602,359.12158037100426,0.5392206785684844
3051,0.25,0.05,1,27,0.18434008103701394,371.82349909412005,0.5546086820393133
3052,0.25,0.05,1,28,0.1620778411418947,363.8011746696673,0.5430998258169284
3053,0.25,0.05,1,29,0.18682966277086746,365.2949112526235,0.5466859281328365
3054,0.25,0.05,2,0,0.2091673120905777,347.05752570032837,0.4753426251617636
3055,0.25,0.05,2,1,0.21309697668907443,346.96687693559016,0.47258868579030616
3056,0.25,0.05,2,2,0.2140407554157331,345.25850375565875,0.47115723347733923
3057,0.25,0.05,2,3,0.21285370267343875,347.4625534507563,0.4743317929747657
3058,0.25,0.05,2,4,0.20914542832672467,347.2164143652726,0.4766143945817514
3059,0.25,0.05,2,5,0.2135357099524138,347.739066676778,0.4752774467491359
3060,0.25,0.05,2,6,0.2053158393894159,347.92556630166956,0.4752367401570603
3061,0.25,0.05,2,7,0.21440335836933352,348.80586803609367,0.47680331770334883
3062,0.25,0.05,2,8,0.2071048056888228,347.28914419579723,0.47577617660215715
3063,0.25,0.05,2,9,0.21097173888336673,346.2394725570652,0.4725817259888916
3064,0.25,0.05,2,10,0.21888463501364833,345.8370077314016,0.46940903281665464
3065,0.25,0.05,2,11,0.21438352226825771,346.94045499262285,0.47329158064601745
3066,0.25,0.05,2,12,0.21637251763732737,348.2974445480323,0.47463451515943494
3067,0.25,0.05,2,13,0.211988663900202,346.1664519546639,0.47153489547307315
3068,0.25,0.05,2,14,0.2080107957428,348.1841582056483,0.4767067026198288
3069,0.25,0.05,2,15,0.20826145605096905,347.5097826336834,0.4758776408441146
3070,0.25,0.05,2,16,0.2094843557654864,349.1730670524915,0.4777281123160968
3071,0.25,0.05,2,17,0.21823285424142658,345.8686035143417,0.47026615623731294
3072,0.25,0.05,2,18,0.20987178098022666,346.7748686609477,0.47523487126060954
3073,0.25,0.05,2,19,0.2093289120669379,347.85611033761717,0.4754796802817012
3074,0.25,0.05,2,20,0.21256879543302543,347.95437845468996,0.47687195383382924
3075,0.25,0.05,2,21,0.2120579642041267,348.4710577378089,0.4762814991432534
3076,0.25,0.05,2,22,0.20978489035598832,347.3127167426954,0.47458044183198056
3077,0.25,0.05,2,23,0.21733968986577237,347.1765887407444,0.47264820582225525
3078,0.25,0.05,2,24,-0.4702427442028812,572.425329292591,0.9278639772991412
3079,0.25,0.05,2,25,0.20763419983044198,345.33054171861824,0.47379311946479685
3080,0.25,0.05,2,26,0.2091903729320769,347.0605306560074,0.47456524461185207
3081,0.25,0.05,2,27,0.20949190786809246,348.8487697562984,0.47677477873219526
3082,0.25,0.05,2,28,0.20535886744613804,347.2175040180107,0.4751787679087687
3083,0.25,0.05,2,29,0.20773156323644892,348.57939912123135,0.4765804594514211
3084,0.25,0.05,3,0,0.20290606588638607,362.8146284224551,0.5089836433829712
3085,0.25,0.05,3,1,0.19169518191140292,363.42611421662576,0.5111356506627548
3086,0.25,0.05,3,2,0.18577085542173397,364.6839913928713,0.5203182518357585
3087,0.25,0.05,3,3,0.1901892732805713,362.8330361615779,0.5099456777634553
3088,0.25,0.05,3,4,0.1753873899133199,364.5844042099886,0.5176224435910413
3089,0.25,0.05,3,5,0.18004522354222305,364.7039701753092,0.5188140636847961
3090,0.25,0.05,3,6,0.17210009487543923,364.4731830402164,0.5180722931867309
3091,0.25,0.05,3,7,0.2059257399880449,362.0353205875152,0.5068615019268915
3092,0.25,0.05,3,8,0.1970112366882463,364.30708118768604,0.5182353072927982
3093,0.25,0.05,3,9,0.20860631864113613,292.11911331632444,0.4205520518482965
3094,0.25,0.05,3,10,0.17929394342236757,364.3325418173119,0.5173115845183921
3095,0.25,0.05,3,11,-0.5695547491798125,589.5888418700251,0.9521946638424971
3096,0.25,0.05,3,12,0.1725875127778317,364.8473847239688,0.5187070426398992
3097,0.25,0.05,3,13,0.18471734958795838,364.1625776181213,0.517263260489251
3098,0.25,0.05,3,14,0.17121457082586689,363.3166662835271,0.5131487737097066
3099,0.25,0.05,3,15,0.18667898897994242,363.6231407445892,0.5150172406578593
3100,0.25,0.05,3,16,0.1991831613521676,362.5981864664287,0.5096595968039246
3101,0.25,0.05,3,17,0.20211978351460427,364.0199892823003,0.5135486294000912
3102,0.25,0.05,3,18,0.1831717408737774,363.91860383819767,0.5167283531130997
3103,0.25,0.05,3,19,0.17805440178842571,364.4432200541974,0.517352849974451
3104,0.25,0.05,3,20,0.17709015699912,363.96541105927116,0.5159213611788844
3105,0.25,0.05,3,21,0.19693527064170635,364.30039947167097,0.5158979272257526
