,ws_p,ws_k,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
2336,0.5,10,0.25,4,opinion-timeseries,rep,"[55.        83.8       87.23333   73.7       73.7       49.966667
 49.966667  65.3       71.7       72.833336  47.066666  47.066666
 47.066666  47.066666  47.066666  47.066666  47.066666  29.3
 29.3       29.3       24.533333  40.633335  44.233334  23.266666
  8.966666   6.1        6.        10.366667  10.366667  12.666667
 12.933333  10.2       10.466666  12.666667   6.         6.4666667
 10.9       11.2        6.         6.         6.         6.6
  6.6       10.566667  12.633333  12.933333  12.933333  12.933333
 12.933333  12.933333  12.933333  12.933333  12.933333  12.933333
 12.933333  12.933333  12.933333  12.933333  12.933333  12.933333
 12.933333  12.933333   6.         6.       ]",-0.8876801084462836,377.6727983913879,0.6642161698957141
2337,0.5,10,0.25,5,opinion-timeseries,dem,"[65.        65.        65.        23.433332  23.433332  23.433332
 23.433332  82.23333   82.23333   82.23333   82.23333   82.23333
 82.23333   82.23333   82.23333   82.23333   82.23333   82.23333
 82.23333   82.23333   13.        13.        38.733334   1.3666667
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         5.5666666
  5.5666666  7.4        7.4        7.4        7.4        4.633333
  4.633333   4.633333   4.633333   9.666667  12.533334  13.633333
 13.866667  13.866667  13.866667  13.866667  13.866667  13.866667
 13.933333  13.933333  13.933333  13.933333  13.933333  13.933333
 14.        14.        14.         0.       ]",-0.5901996871599556,575.0464738285413,0.6785105146163708
2338,0.5,10,0.25,5,opinion-timeseries,mod,"[42.       52.666668 55.       42.233334 42.233334 35.       35.
 36.166668 37.766666 37.8      33.8      33.8      33.8      33.8
 33.8      33.8      33.8      31.6      31.6      31.6      29.333334
 32.5      34.133335 31.033333 29.       23.       22.       26.333334
 26.333334 29.066668 30.566668 30.4      30.533333 31.       28.
 30.466667 31.       31.       27.066668 25.133333 22.7      26.233334
 26.233334 28.933332 30.466667 31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       27.066668
 24.9     ]",-0.7387715175388849,354.791738636016,0.5567103319340609
2339,0.5,10,0.25,5,opinion-timeseries,rep,"[53.       90.5      91.       81.2      81.2      60.166668 60.166668
 70.76667  74.8      75.86667  49.533333 49.533333 49.533333 49.533333
 49.533333 49.533333 49.533333 25.7      25.7      25.7      21.166666
 35.366665 44.3      24.6      20.1       9.533334  8.       14.7
 14.7      17.533333 19.133333 15.866667 15.833333 19.566668  9.1
  9.1      16.933332 16.933332  8.1       8.        8.        8.
  8.       15.466666 18.366667 20.233334 21.5      21.9      21.9
 21.9      22.       22.       22.       22.       22.       22.
 22.       22.       22.       22.       22.       22.        8.1
  8.      ]",-0.8515773879366997,345.87642211319985,0.6227896209869064
2340,0.5,10,0.25,6,opinion-timeseries,dem,"[71.       71.       71.       24.8      24.8      24.8      24.8
 83.2      83.2      83.2      83.2      83.2      83.2      83.2
 83.2      83.2      83.2      83.2      83.2      83.2      19.1
 19.1      71.833336 25.133333  3.1       0.1       0.        0.
  0.        0.        0.        0.        0.        0.        0.
 46.9      46.9      79.63333  79.63333  79.63333  79.63333  36.033333
 36.033333 36.033333 36.033333 76.166664 91.933334 93.96667  94.
 94.       94.       94.       94.       94.       94.       94.
 94.       94.       94.       94.       94.       94.       94.
 30.5     ]",0.19389862446991113,367.069344903435,0.34569575017916304
2341,0.5,10,0.25,6,opinion-timeseries,mod,"[39.       54.466667 58.866665 48.866665 48.866665 47.1      47.1
 47.1      47.1      47.1      47.1      47.1      47.1      47.1
 47.1      47.1      47.1      47.066666 47.066666 47.066666 42.933334
 45.333332 45.466667 42.333332 39.066666 38.966667 38.966667 43.333332
 43.333332 44.5      44.966667 44.966667 44.966667 44.966667 42.5
 44.9      44.966667 44.966667 41.6      39.033333 38.966667 43.233334
 43.233334 44.7      44.966667 44.966667 44.966667 44.966667 44.966667
 44.966667 44.966667 44.966667 44.966667 44.966667 44.966667 44.966667
 44.966667 44.966667 44.966667 44.966667 44.966667 44.966667 41.766666
 39.033333]",-0.4501948079344982,248.00653134336457,0.38579178248909224
2342,0.5,10,0.25,6,opinion-timeseries,rep,"[50.       86.433334 91.1      87.86667  87.86667  72.96667  72.96667
 84.666664 89.23333  90.166664 76.46667  76.46667  76.46667  76.46667
 76.46667  76.46667  76.46667  53.666668 53.666668 53.666668 47.2
 65.2      78.166664 69.333336 43.633335 21.566668 18.2      33.866665
 33.866665 46.5      59.3      60.266666 61.133335 70.666664 54.266666
 67.96667  74.3      75.7      53.5      36.3      23.333334 24.466667
 24.466667 39.033333 52.3      69.46667  75.666664 76.       76.
 76.       76.       76.       76.       76.       76.       76.
 76.       76.       76.       76.       76.       76.       53.233334
 41.233334]",-0.24617974450563135,171.7908961082188,0.2864397963263682
2343,0.5,10,0.25,7,opinion-timeseries,dem,"[61.        61.        61.        11.8       11.8       11.8
 11.8       49.433334  49.433334  49.433334  49.433334  49.433334
 49.433334  49.433334  49.433334  49.433334  49.433334  49.433334
 49.433334  49.433334   4.3333335  4.3333335 29.233334   2.8333333
  0.1        0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.        32.4
 32.4       62.6       62.6       62.6       62.6       18.766666
 18.766666  18.766666  18.766666  54.6       72.8       78.933334
 80.933334  80.933334  81.066666  81.066666  81.066666  81.066666
 81.13333   81.13333   81.13333   81.13333   81.13333   81.13333
 81.2       81.3       81.3       17.933332 ]",0.29604614145624103,436.19908397309126,0.5219531397594113
2344,0.5,10,0.25,7,opinion-timeseries,mod,"[38.       50.266666 56.166668 44.933334 44.933334 43.966667 43.966667
 44.933334 44.933334 44.933334 43.866665 43.866665 43.866665 43.866665
 43.866665 43.866665 43.866665 43.233334 43.233334 43.233334 42.8
 44.766666 44.766666 42.7      42.566666 42.533333 42.533333 44.533333
 44.533333 44.533333 44.533333 44.533333 44.533333 44.533333 42.533333
 44.533333 44.533333 44.533333 42.533333 42.533333 42.533333 44.533333
 44.533333 44.533333 44.533333 44.533333 44.533333 44.533333 44.533333
 44.533333 44.533333 44.533333 44.533333 44.533333 44.533333 44.533333
 44.533333 44.533333 44.533333 44.533333 44.533333 44.533333 42.533333
 42.533333]",-0.2450665064581664,250.56136952305934,0.39453375711811095
2345,0.5,10,0.25,7,opinion-timeseries,rep,"[56.       88.76667  89.46667  66.566666 66.566666 35.233334 35.233334
 48.433334 62.233334 70.066666 42.733334 42.733334 42.733334 42.733334
 42.733334 42.733334 42.733334 12.5      12.5      12.5      10.066667
 28.766666 50.7      27.666666 11.333333  9.866667  9.866667 27.966667
 27.966667 46.066666 58.5      54.366665 52.2      67.1      48.8
 61.366665 68.933334 70.96667  46.4      25.833334 12.933333 11.1
 11.1      29.433332 47.133335 66.26667  71.433334 71.9      71.9
 71.9      71.96667  71.96667  71.96667  71.96667  71.96667  71.96667
 71.96667  71.96667  71.96667  71.96667  71.96667  71.96667  47.1
 29.133333]",0.05160578926362177,216.00072260909022,0.3320735828949721
2346,0.5,10,0.25,8,opinion-timeseries,dem,"[ 66.        66.        66.        36.433334  36.433334  36.433334
  36.433334  91.86667   91.86667   91.86667   91.86667   91.86667
  91.86667   91.86667   91.86667   91.86667   91.86667   91.86667
  91.86667   91.86667   76.833336  76.833336  98.73333   90.6
  79.86667   55.066666  27.433332  27.433332  27.433332  27.433332
  27.433332  27.433332  27.433332  27.433332  11.7       78.96667
  78.96667   97.6       97.6       97.6       97.6       94.3
  94.3       94.3       94.3       99.5      100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.        88.066666]",0.4215136176060728,214.0314944067217,0.187177253306872
2347,0.5,10,0.25,8,opinion-timeseries,mod,"[48.       67.       68.833336 63.2      63.2      61.066666 61.066666
 62.066666 63.1      65.       62.766666 62.766666 62.766666 62.766666
 62.766666 62.766666 62.766666 62.6      62.6      62.6      54.566666
 62.066666 64.5      54.233334 50.8      49.033333 49.       57.666668
 57.666668 60.5      61.       61.       61.       61.       52.533333
 59.066666 60.633335 61.       52.633335 50.3      49.266666 57.466667
 57.466667 60.433334 61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       52.7
 50.533333]",-0.1730986043458538,142.78660729057984,0.2161997806358134
2348,0.5,10,0.25,8,opinion-timeseries,rep,"[51.       90.5      91.96667  89.433334 89.433334 82.13333  82.13333
 90.46667  91.63333  91.96667  83.066666 83.066666 83.066666 83.066666
 83.066666 83.066666 83.066666 78.9      78.9      78.9      78.7
 89.066666 91.8      89.23333  74.833336 61.133335 52.466667 78.63333
 78.63333  85.26667  87.5      85.566666 85.066666 88.36667  81.9
 86.933334 89.03333  89.433334 75.53333  65.433334 57.533333 73.73333
 73.73333  83.566666 87.       89.1      89.23333  89.23333  89.23333
 89.23333  89.23333  89.23333  89.23333  89.23333  89.23333  89.23333
 89.23333  89.23333  89.23333  89.23333  89.23333  89.23333  75.4
 72.3     ]",0.11321867811818548,180.8467950196591,0.3411922401233101
2349,0.5,10,0.25,9,opinion-timeseries,dem,"[72.        72.        72.        13.2       13.2       13.2
 13.2       37.266666  37.266666  37.266666  37.266666  37.266666
 37.266666  37.266666  37.266666  37.266666  37.266666  37.266666
 37.266666  37.266666   3.9666667  3.9666667 10.633333   2.0333333
  2.         2.         2.         2.         2.         2.
  2.         2.         2.         2.         2.         5.4333334
  5.4333334  7.633333   7.633333   7.633333   7.633333   5.1
  5.1        5.1        5.1        7.4        8.7        9.
  9.         9.         9.         9.         9.         9.
  9.         9.         9.         9.         9.         9.
  9.         9.         9.         2.       ]",-0.7176234917875937,615.5552359875248,0.809845724266671
2350,0.5,10,0.25,9,opinion-timeseries,mod,"[38.       50.333332 52.833332 32.8      32.8      27.066668 27.066668
 27.866667 28.7      28.7      26.233334 26.233334 26.233334 26.233334
 26.233334 26.233334 26.233334 25.666666 25.666666 25.666666 23.566668
 24.566668 24.566668 23.566668 23.566668 23.566668 23.566668 24.566668
 24.566668 24.566668 24.566668 24.566668 24.566668 24.566668 23.566668
 24.566668 24.566668 24.566668 23.566668 23.566668 23.566668 24.566668
 24.566668 24.566668 24.566668 24.566668 24.566668 24.566668 24.566668
 24.566668 24.566668 24.566668 24.566668 24.566668 24.566668 24.566668
 24.566668 24.566668 24.566668 24.566668 24.566668 24.566668 23.566668
 23.566668]",-0.7488314031074281,397.40886674719826,0.6331174979717156
2351,0.5,10,0.25,9,opinion-timeseries,rep,"[37.       71.666664 79.13333  36.766666 36.766666 11.866667 11.866667
 14.833333 19.       20.666666  8.466666  8.466666  8.466666  8.466666
  8.466666  8.466666  8.466666  5.4       5.4       5.4       5.4
  7.4       7.4       5.4       5.4       5.4       5.4       7.4
  7.4       7.4       7.4       7.4       7.4       7.4       5.4
  5.866667  7.4       7.4       5.4       5.4       5.4       5.9
  5.9       7.4       7.4       7.4       7.4       7.4       7.4
  7.4       7.4       7.4       7.4       7.4       7.4       7.4
  7.4       7.4       7.4       7.4       7.4       7.4       5.4
  5.4     ]",-0.7335190865795502,443.20560314460573,0.8397192247631752
2352,0.5,10,0.5,0,opinion-timeseries,dem,"[64.       64.       64.       51.566666 51.566666 51.566666 51.566666
 55.566666 55.566666 55.566666 55.566666 55.566666 55.566666 55.566666
 55.566666 55.566666 55.566666 55.566666 55.566666 55.566666 51.333332
 51.333332 51.333332 48.7      46.9      46.166668 46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.      ]",-0.8401298773622233,331.9899436250151,0.43436815252980654
2353,0.5,10,0.5,0,opinion-timeseries,mod,"[40. 41. 41. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.
 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.
 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.
 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.]",-0.5820873369193281,297.0838257125419,0.4769459174649605
2354,0.5,10,0.5,0,opinion-timeseries,rep,"[46.       47.566666 48.       44.5      44.5      44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.      ]",-0.6163997107619638,163.06102050180345,0.29604133257856624
2355,0.5,10,0.5,1,opinion-timeseries,dem,"[61.       61.       61.       56.233334 56.233334 56.233334 56.233334
 66.433334 66.433334 66.433334 66.433334 66.433334 66.433334 66.433334
 66.433334 66.433334 66.433334 66.433334 66.433334 66.433334 65.433334
 65.433334 68.86667  66.86667  66.86667  66.86667  66.86667  66.86667
 66.86667  66.86667  66.86667  66.86667  66.86667  66.86667  66.86667
 69.73333  69.73333  70.       70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 68.      ]",0.870077398632675,179.23048881383204,0.24144465286835376
